Medida;Latitude;Longitude;Altitude;Distancia_3D_m;RSSI_DL_medido;RSSI_DL_previsto_shadowing
436;-23.004383;-46.838214;755.5;315.6;-88.0;-92.19
437;-23.004374;-46.838252;755.1;319.59;-86.0;-92.35
438;-23.004374;-46.838252;755.1;319.59;-86.0;-92.35
439;-23.004374;-46.838252;755.1;319.59;-86.0;-92.35
440;-23.00428;-46.838537;752.0;350.69;-91.0;-93.56
441;-23.004269;-46.838567;752.2;353.97;-91.0;-93.68
442;-23.004258;-46.838599;752.3;357.45;-92.0;-93.81
443;-23.004239;-46.838655;752.5;363.53;-97.5;-94.03
444;-23.004239;-46.838655;752.5;363.53;-97.5;-94.03
445;-23.004203;-46.83878;750.7;376.98;-90.0;-94.5
446;-23.004195;-46.838813;751.3;380.4;-87.0;-94.62
447;-23.004176;-46.838868;749.3;386.53;-88.0;-94.83
448;-23.00417;-46.838892;748.7;389.1;-87.0;-94.92
449;-23.004162;-46.838906;747.6;390.83;-87.0;-94.97
450;-23.004156;-46.838924;749.2;392.67;-89.0;-95.03
451;-23.004147;-46.83894;751.3;394.43;-88.0;-95.09
452;-23.004129;-46.838991;753.3;399.89;-90.0;-95.27
453;-23.004123;-46.839015;753.4;402.41;-92.0;-95.35
454;-23.004117;-46.839034;753.4;404.46;-92.0;-95.42
455;-23.004113;-46.83905;754.4;406.09;-90.0;-95.47
456;-23.004103;-46.839072;755.3;408.55;-91.0;-95.55
457;-23.004102;-46.839077;755.5;409.05;-88.0;-95.57
458;-23.004101;-46.839079;756.3;409.25;-89.0;-95.57
459;-23.0041;-46.83908;756.7;409.36;-89.0;-95.58
460;-23.004097;-46.839084;757.4;409.84;-89.0;-95.59
461;-23.004096;-46.839087;757.9;410.14;-89.0;-95.6
462;-23.004096;-46.839089;758.0;410.33;-88.0;-95.61
463;-23.004095;-46.839091;758.3;410.54;-88.0;-95.61
464;-23.004094;-46.839092;758.8;410.66;-89.0;-95.62
465;-23.004093;-46.839093;758.7;410.8;-88.0;-95.62
466;-23.004092;-46.839094;759.6;410.9;-89.0;-95.63
467;-23.00409;-46.839095;760.5;411.04;-88.0;-95.63
468;-23.004091;-46.839095;760.2;411.01;-89.0;-95.63
469;-23.004086;-46.839094;761.1;411.09;-89.0;-95.63
470;-23.004083;-46.839094;763.1;411.15;-91.0;-95.63
471;-23.004082;-46.839095;763.0;411.29;-87.0;-95.64
472;-23.00408;-46.839095;763.6;411.36;-90.0;-95.64
473;-23.004077;-46.839095;764.6;411.46;-90.0;-95.64
474;-23.004074;-46.839093;765.5;411.37;-87.0;-95.64
475;-23.00407;-46.839093;766.5;411.51;-87.0;-95.64
476;-23.004065;-46.839092;767.8;411.6;-87.0;-95.65
477;-23.004061;-46.839091;769.1;411.66;-88.0;-95.65
478;-23.00406;-46.83909;769.2;411.6;-88.0;-95.65
479;-23.004054;-46.839089;771.0;411.74;-88.0;-95.65
480;-23.00405;-46.839088;772.3;411.8;-88.0;-95.65
481;-23.00405;-46.839088;772.3;411.8;-89.0;-95.65
482;-23.004047;-46.839087;773.0;411.83;-87.0;-95.65
483;-23.004037;-46.839081;774.2;411.68;-87.0;-95.65
484;-23.004036;-46.839078;776.9;411.44;-88.0;-95.64
485;-23.004033;-46.839075;778.0;411.3;-87.0;-95.64
486;-23.004029;-46.839071;779.5;411.1;-88.0;-95.63
487;-23.004024;-46.839067;781.2;410.96;-88.0;-95.63
488;-23.00402;-46.839065;782.9;410.98;-88.0;-95.63
489;-23.004017;-46.839059;784.1;410.57;-88.0;-95.61
490;-23.004015;-46.839057;785.0;410.48;-90.0;-95.61
491;-23.00401;-46.839056;786.4;410.64;-90.0;-95.62
492;-23.00401;-46.839054;786.5;410.46;-88.0;-95.61
493;-23.004005;-46.839053;788.0;410.63;-88.0;-95.62
494;-23.004001;-46.839054;788.7;410.92;-89.0;-95.63
495;-23.004002;-46.839056;788.0;411.04;-89.0;-95.63
496;-23.004;-46.839057;788.3;411.23;-89.0;-95.64
497;-23.003994;-46.839059;789.8;411.73;-88.0;-95.65
498;-23.003994;-46.83906;789.4;411.81;-89.0;-95.65
499;-23.003993;-46.839061;789.6;411.96;-89.0;-95.66
500;-23.003991;-46.839062;790.4;412.17;-89.0;-95.67
501;-23.003988;-46.839061;791.3;412.24;-88.0;-95.67
502;-23.00399;-46.83906;790.9;412.05;-89.0;-95.66
503;-23.003987;-46.83906;791.7;412.21;-89.0;-95.67
504;-23.003988;-46.839059;791.5;412.06;-89.0;-95.66
505;-23.003986;-46.839058;792.2;412.09;-88.0;-95.66
506;-23.003985;-46.839055;793.2;411.89;-88.0;-95.66
507;-23.003983;-46.839054;793.7;411.91;-88.0;-95.66
508;-23.003982;-46.839054;794.0;411.97;-87.0;-95.66
509;-23.00398;-46.839054;794.5;412.08;-90.0;-95.66
510;-23.003977;-46.839053;795.5;412.17;-90.0;-95.67
511;-23.003978;-46.839055;795.2;412.29;-91.0;-95.67
512;-23.003977;-46.839055;795.5;412.35;-89.0;-95.67
513;-23.003976;-46.839055;795.9;412.42;-90.0;-95.67
514;-23.003973;-46.839055;796.7;412.59;-90.0;-95.68
515;-23.003974;-46.839055;796.6;412.54;-91.0;-95.68
516;-23.003973;-46.839056;796.9;412.7;-89.0;-95.68
517;-23.00397;-46.839054;797.8;412.69;-88.0;-95.68
518;-23.003967;-46.839053;798.8;412.79;-91.0;-95.69
519;-23.003968;-46.83905;798.7;412.46;-90.0;-95.67
520;-23.003967;-46.839049;799.8;412.47;-89.0;-95.68
521;-23.003965;-46.839047;800.5;412.42;-89.0;-95.67
522;-23.003962;-46.839045;801.7;412.44;-88.0;-95.67
523;-23.003962;-46.839044;801.8;412.35;-88.0;-95.67
524;-23.003961;-46.839042;802.2;412.24;-89.0;-95.67
525;-23.003962;-46.83904;802.7;412.04;-89.0;-95.66
526;-23.003962;-46.839038;803.0;411.87;-90.0;-95.66
527;-23.003964;-46.839038;802.7;411.76;-89.0;-95.65
528;-23.003965;-46.83904;802.2;411.87;-89.0;-95.66
529;-23.003966;-46.83904;801.9;411.81;-88.0;-95.65
530;-23.003965;-46.839041;802.2;411.96;-90.0;-95.66
531;-23.003963;-46.839042;802.5;412.17;-90.0;-95.67
532;-23.003967;-46.839045;801.6;412.21;-90.0;-95.67
533;-23.003969;-46.839046;800.7;412.16;-89.0;-95.67
534;-23.00397;-46.839048;800.3;412.27;-89.0;-95.67
535;-23.00397;-46.839049;800.4;412.37;-90.0;-95.67
536;-23.003974;-46.83905;799.4;412.23;-90.0;-95.67
537;-23.003978;-46.83905;798.6;412.0;-90.0;-95.66
538;-23.003979;-46.839051;798.3;412.04;-89.0;-95.66
539;-23.00398;-46.839051;798.2;411.99;-90.0;-95.66
540;-23.003984;-46.839051;797.3;411.76;-89.0;-95.65
541;-23.003986;-46.839051;796.8;411.64;-90.0;-95.65
542;-23.00399;-46.83905;796.2;411.34;-91.0;-95.64
543;-23.003991;-46.83905;796.3;411.3;-89.0;-95.64
544;-23.003994;-46.83905;795.5;411.13;-89.0;-95.63
545;-23.003997;-46.83905;795.1;410.98;-91.0;-95.63
546;-23.003999;-46.839051;794.5;410.95;-89.0;-95.63
547;-23.003999;-46.839051;794.8;410.97;-89.0;-95.63
548;-23.003998;-46.83905;795.2;410.94;-90.0;-95.63
549;-23.003997;-46.839051;795.7;411.1;-90.0;-95.63
550;-23.003997;-46.839052;795.4;411.18;-91.0;-95.63
551;-23.003997;-46.839053;795.3;411.27;-89.0;-95.64
552;-23.003996;-46.839053;795.5;411.32;-90.0;-95.64
553;-23.003995;-46.839054;795.8;411.48;-87.0;-95.64
554;-23.003994;-46.839055;796.4;411.64;-90.0;-95.65
555;-23.003993;-46.839055;797.0;411.72;-91.0;-95.65
556;-23.003991;-46.839056;797.4;411.92;-88.0;-95.66
557;-23.003992;-46.839056;797.3;411.87;-88.0;-95.66
558;-23.003992;-46.839056;797.3;411.87;-90.0;-95.66
559;-23.003992;-46.839056;797.5;411.88;-91.0;-95.66
560;-23.00399;-46.839055;798.4;411.93;-89.0;-95.66
561;-23.003989;-46.839055;798.9;412.0;-87.0;-95.66
562;-23.003988;-46.839054;799.3;411.97;-88.0;-95.66
563;-23.003988;-46.839055;799.7;412.09;-88.0;-95.66
564;-23.003987;-46.839054;800.0;412.06;-90.0;-95.66
565;-23.003986;-46.83906;800.0;412.66;-87.0;-95.68
566;-23.003987;-46.839069;799.3;413.42;-89.0;-95.71
567;-23.003988;-46.839081;799.1;414.49;-89.0;-95.74
568;-23.003987;-46.83909;799.6;415.41;-93.5;-95.77
569;-23.003979;-46.839146;799.1;420.99;-88.0;-95.94
570;-23.003971;-46.839181;798.9;424.62;-92.0;-96.05
571;-23.003961;-46.839214;798.9;428.15;-107.5;-96.16
572;-23.003961;-46.839214;798.9;428.15;-107.5;-96.16
573;-23.003912;-46.839383;797.8;446.13;-94.5;-96.7
574;-23.003899;-46.83943;797.4;451.09;-91.0;-96.84
575;-23.003884;-46.839477;797.2;456.16;-94.5;-96.99
576;-23.003858;-46.83957;797.0;466.04;-95.5;-97.27
577;-23.003844;-46.839614;796.5;470.77;-97.5;-97.4
578;-23.003831;-46.839656;795.8;475.26;-106.5;-97.52
579;-23.003805;-46.839742;795.0;484.45;-101.5;-97.77
580;-23.003805;-46.839742;795.0;484.45;-101.5;-97.77
581;-23.003734;-46.839926;793.0;504.79;-103.5;-98.31
582;-23.003722;-46.839959;792.7;508.4;-112.0;-98.4
583;-23.003711;-46.83998;792.4;510.85;-96.5;-98.46
584;-23.003707;-46.839997;791.6;512.6;-103.0;-98.51
585;-23.003696;-46.840051;789.1;518.1;-97.5;-98.65
586;-23.003696;-46.840051;789.1;518.1;-97.5;-98.65
587;-23.003661;-46.840151;788.6;529.03;-105.0;-98.92
588;-23.003659;-46.840167;788.0;530.61;-103.0;-98.96
589;-23.003659;-46.840183;787.6;532.12;-102.5;-98.99
590;-23.003659;-46.840185;787.6;532.31;-106.0;-99.0
591;-23.003661;-46.840189;787.6;532.6;-100.5;-99.01
592;-23.003662;-46.840193;787.6;532.94;-102.5;-99.01
593;-23.003662;-46.840193;787.6;532.94;-102.5;-99.01
594;-23.003667;-46.840199;788.6;533.33;-97.5;-99.02
595;-23.003668;-46.840201;788.9;533.48;-105.0;-99.03
596;-23.003669;-46.840202;789.4;533.55;-102.0;-99.03
597;-23.00367;-46.840205;790.4;533.82;-106.0;-99.04
598;-23.003672;-46.840209;790.2;534.11;-102.5;-99.04
599;-23.003674;-46.84021;790.3;534.12;-103.0;-99.04
600;-23.003674;-46.84021;790.3;534.12;-103.0;-99.04
601;-23.00368;-46.840219;791.3;534.76;-104.0;-99.06
602;-23.003683;-46.840224;791.6;535.12;-109.5;-99.07
603;-23.003684;-46.840226;791.6;535.27;-105.0;-99.07
604;-23.003685;-46.840228;791.7;535.42;-102.0;-99.07
605;-23.003686;-46.840229;791.9;535.48;-96.5;-99.08
606;-23.003686;-46.840229;791.9;535.48;-96.5;-99.08
607;-23.003692;-46.84024;791.1;536.26;-98.5;-99.09
608;-23.003693;-46.840241;790.8;536.3;-106.0;-99.1
609;-23.003694;-46.840243;791.0;536.46;-101.5;-99.1
610;-23.003695;-46.840245;790.8;536.6;-102.5;-99.1
612;-23.003698;-46.840249;790.2;536.84;-104.5;-99.11
613;-23.003698;-46.840249;790.2;536.84;-104.5;-99.11
614;-23.003702;-46.840253;788.9;537.03;-104.0;-99.11
615;-23.003704;-46.840252;788.5;536.84;-103.5;-99.11
616;-23.003705;-46.840253;788.2;536.89;-102.0;-99.11
617;-23.003706;-46.840253;788.0;536.84;-109.0;-99.11
618;-23.003707;-46.840254;788.0;536.9;-106.0;-99.11
619;-23.003707;-46.840254;788.0;536.9;-106.0;-99.11
620;-23.003709;-46.840256;788.7;537.02;-103.5;-99.11
621;-23.003709;-46.840256;788.9;537.03;-101.5;-99.11
622;-23.003709;-46.840256;789.2;537.04;-101.0;-99.11
623;-23.003709;-46.840257;789.5;537.14;-103.0;-99.12
624;-23.003709;-46.840258;789.6;537.24;-107.0;-99.12
625;-23.00371;-46.840259;789.9;537.3;-105.0;-99.12
626;-23.00371;-46.840259;789.9;537.3;-105.0;-99.12
627;-23.003711;-46.840261;790.4;537.46;-96.5;-99.12
628;-23.003711;-46.840262;790.5;537.56;-103.5;-99.13
629;-23.003712;-46.840263;790.6;537.62;-100.5;-99.13
630;-23.003712;-46.840263;790.9;537.63;-105.0;-99.13
631;-23.003712;-46.840265;790.9;537.82;-103.5;-99.13
632;-23.003712;-46.840265;791.0;537.82;-95.5;-99.13
633;-23.003713;-46.840266;791.0;537.88;-102.0;-99.13
634;-23.003712;-46.840267;791.4;538.02;-102.0;-99.14
635;-23.003712;-46.840266;791.5;537.93;-100.5;-99.14
636;-23.003711;-46.840266;791.7;537.98;-100.5;-99.14
637;-23.003711;-46.840266;792.0;537.99;-104.5;-99.14
638;-23.00371;-46.840265;792.2;537.94;-101.5;-99.14
639;-23.003711;-46.840265;792.3;537.9;-100.5;-99.13
640;-23.003711;-46.840265;792.3;537.9;-104.0;-99.13
641;-23.003711;-46.840264;792.4;537.81;-100.5;-99.13
642;-23.003711;-46.840265;792.4;537.91;-101.5;-99.13
643;-23.003711;-46.840264;792.5;537.81;-102.0;-99.13
644;-23.003711;-46.840264;792.6;537.82;-102.0;-99.13
645;-23.003711;-46.840265;792.6;537.91;-96.5;-99.13
646;-23.003712;-46.840266;792.4;537.96;-96.5;-99.14
647;-23.003712;-46.840268;792.3;538.15;-96.5;-99.14
648;-23.003713;-46.84027;792.1;538.29;-101.0;-99.14
649;-23.003714;-46.840271;792.0;538.34;-104.5;-99.15
650;-23.003714;-46.840273;792.1;538.54;-101.5;-99.15
651;-23.003714;-46.840274;792.2;538.64;-96.5;-99.15
652;-23.003714;-46.840277;792.4;538.93;-102.5;-99.16
653;-23.003714;-46.840277;792.5;538.93;-101.0;-99.16
654;-23.003714;-46.840277;792.5;538.93;-97.5;-99.16
655;-23.003714;-46.840277;792.5;538.93;-97.5;-99.16
656;-23.003716;-46.840281;791.2;539.19;-104.0;-99.17
657;-23.003716;-46.840282;791.3;539.29;-103.0;-99.17
658;-23.003716;-46.840281;791.3;539.2;-104.5;-99.17
659;-23.003716;-46.84028;791.6;539.11;-102.5;-99.16
660;-23.003716;-46.840282;791.5;539.3;-102.0;-99.17
661;-23.003717;-46.840284;791.4;539.45;-105.0;-99.17
662;-23.003717;-46.840285;791.5;539.54;-102.5;-99.17
663;-23.003717;-46.840286;791.6;539.64;-102.0;-99.18
664;-23.003717;-46.840287;791.7;539.74;-102.5;-99.18
665;-23.003717;-46.840287;791.9;539.75;-101.0;-99.18
666;-23.003716;-46.840288;792.3;539.89;-96.5;-99.18
667;-23.003716;-46.840289;792.5;540.0;-96.5;-99.19
668;-23.003715;-46.84029;792.7;540.14;-100.5;-99.19
669;-23.003715;-46.840291;792.8;540.24;-96.5;-99.19
670;-23.003715;-46.840292;793.0;540.34;-102.5;-99.19
671;-23.003714;-46.840294;793.2;540.58;-102.5;-99.2
672;-23.003714;-46.840294;793.4;540.58;-104.5;-99.2
673;-23.003714;-46.840294;793.6;540.59;-103.5;-99.2
674;-23.003713;-46.840294;793.8;540.64;-102.0;-99.2
675;-23.003712;-46.840293;794.4;540.6;-104.0;-99.2
676;-23.003711;-46.840293;794.7;540.65;-104.5;-99.2
677;-23.003711;-46.840292;794.9;540.56;-103.0;-99.2
678;-23.003711;-46.840292;795.1;540.57;-103.5;-99.2
679;-23.003711;-46.840291;795.1;540.48;-101.0;-99.2
680;-23.003711;-46.840293;795.2;540.67;-102.5;-99.2
681;-23.003711;-46.840294;795.3;540.77;-101.0;-99.2
682;-23.003711;-46.840295;795.4;540.87;-103.0;-99.21
683;-23.003711;-46.840295;795.4;540.87;-103.0;-99.21
684;-23.00371;-46.840298;795.8;541.21;-103.0;-99.21
685;-23.003709;-46.840298;795.9;541.25;-102.0;-99.22
686;-23.003709;-46.840298;795.8;541.25;-101.5;-99.22
687;-23.003709;-46.840298;795.9;541.25;-104.5;-99.22
688;-23.003709;-46.840298;795.8;541.25;-103.5;-99.22
689;-23.003709;-46.840298;795.8;541.25;-105.0;-99.22
690;-23.00371;-46.840298;795.8;541.21;-103.0;-99.21
691;-23.00371;-46.840297;795.8;541.11;-103.5;-99.21
692;-23.00371;-46.840297;795.8;541.11;-102.5;-99.21
693;-23.003712;-46.840295;795.6;540.84;-104.0;-99.21
694;-23.003712;-46.840294;795.2;540.73;-104.0;-99.2
695;-23.003713;-46.840293;795.1;540.59;-103.0;-99.2
696;-23.003713;-46.840291;795.2;540.4;-103.5;-99.19
697;-23.003713;-46.840291;795.3;540.4;-103.0;-99.19
698;-23.003713;-46.840289;795.5;540.22;-102.5;-99.19
699;-23.003713;-46.840289;795.6;540.22;-101.5;-99.19
700;-23.003712;-46.840288;795.6;540.17;-101.0;-99.19
701;-23.003712;-46.840289;795.7;540.27;-95.5;-99.19
702;-23.003712;-46.840288;795.8;540.18;-101.0;-99.19
703;-23.003713;-46.840288;795.8;540.14;-96.5;-99.19
704;-23.003713;-46.840288;795.8;540.14;-103.5;-99.19
705;-23.003713;-46.840288;795.8;540.14;-101.5;-99.19
706;-23.003714;-46.840288;796.1;540.11;-101.0;-99.19
707;-23.003715;-46.840288;796.0;540.06;-102.5;-99.19
708;-23.003715;-46.840289;795.9;540.16;-104.5;-99.19
709;-23.003715;-46.840289;796.0;540.16;-101.5;-99.19
710;-23.003716;-46.840288;796.1;540.03;-103.0;-99.19
711;-23.003717;-46.840288;796.0;539.98;-102.0;-99.18
712;-23.003717;-46.840288;796.1;539.99;-101.0;-99.18
713;-23.003717;-46.840288;796.0;539.98;-104.5;-99.18
714;-23.003717;-46.840289;796.1;540.08;-102.5;-99.19
715;-23.003717;-46.840285;796.2;539.7;-102.5;-99.18
716;-23.003716;-46.840284;796.3;539.65;-101.0;-99.18
717;-23.003715;-46.840286;796.2;539.88;-96.5;-99.18
718;-23.003713;-46.84029;796.1;540.34;-96.5;-99.19
719;-23.00371;-46.840299;795.8;541.31;-96.5;-99.22
720;-23.003706;-46.840308;795.3;542.31;-102.5;-99.24
721;-23.003698;-46.840308;792.7;542.54;-106.0;-99.25
722;-23.003693;-46.840308;791.7;542.71;-106.5;-99.25
723;-23.00369;-46.84031;791.1;543.0;-104.0;-99.26
724;-23.003686;-46.840316;790.5;543.72;-108.5;-99.27
725;-23.003681;-46.840327;790.1;544.96;-105.0;-99.3
726;-23.003678;-46.840334;790.0;545.74;-110.5;-99.32
727;-23.003677;-46.840338;789.6;546.16;-108.0;-99.33
728;-23.003677;-46.84034;789.1;546.33;-104.5;-99.34
729;-23.003678;-46.840344;787.9;546.65;-105.5;-99.34
730;-23.003675;-46.840342;789.1;546.61;-108.5;-99.34
731;-23.003674;-46.840342;789.2;546.65;-109.5;-99.34
732;-23.003674;-46.840342;789.3;546.65;-110.0;-99.34
733;-23.003673;-46.840343;789.2;546.78;-104.5;-99.35
734;-23.003671;-46.840341;789.4;546.68;-105.5;-99.35
735;-23.00367;-46.840341;789.6;546.73;-102.0;-99.35
736;-23.003669;-46.84034;789.7;546.67;-103.0;-99.35
737;-23.003667;-46.840339;790.1;546.67;-106.0;-99.35
738;-23.003666;-46.840338;790.8;546.63;-104.5;-99.34
739;-23.003664;-46.840338;791.1;546.72;-105.0;-99.35
740;-23.003663;-46.840338;791.2;546.77;-107.5;-99.35
741;-23.003662;-46.840337;791.2;546.71;-106.0;-99.35
742;-23.003663;-46.840338;791.3;546.77;-105.5;-99.35
743;-23.003663;-46.84034;790.2;546.93;-105.5;-99.35
744;-23.003664;-46.840342;789.4;547.06;-103.5;-99.35
745;-23.003665;-46.840344;788.1;547.18;-105.0;-99.36
746;-23.003667;-46.840347;786.7;547.35;-105.5;-99.36
747;-23.00367;-46.840351;785.4;547.59;-104.5;-99.37
748;-23.003672;-46.840352;782.6;547.56;-104.0;-99.37
749;-23.003673;-46.840352;781.4;547.5;-105.0;-99.36
750;-23.003674;-46.840352;780.2;547.45;-105.5;-99.36
751;-23.003675;-46.840352;779.0;547.4;-104.0;-99.36
752;-23.003675;-46.840352;778.4;547.4;-104.0;-99.36
753;-23.003675;-46.840352;778.1;547.39;-104.5;-99.36
754;-23.003675;-46.840352;777.9;547.39;-106.0;-99.36
755;-23.003675;-46.840353;777.7;547.49;-106.0;-99.36
756;-23.003675;-46.840353;777.5;547.49;-105.0;-99.36
757;-23.003675;-46.840353;777.9;547.49;-107.5;-99.36
758;-23.003675;-46.840352;778.1;547.39;-105.5;-99.36
759;-23.003674;-46.840351;778.4;547.34;-106.0;-99.36
760;-23.003672;-46.840348;778.5;547.14;-108.5;-99.36
761;-23.003672;-46.840346;778.8;546.95;-104.5;-99.35
762;-23.003671;-46.840344;779.0;546.8;-103.0;-99.35
763;-23.00367;-46.840343;779.1;546.74;-105.5;-99.35
764;-23.00367;-46.84035;778.9;547.41;-107.0;-99.36
765;-23.003672;-46.840362;776.3;548.46;-110.0;-99.39
766;-23.003673;-46.840374;775.7;549.57;-103.0;-99.41
767;-23.003677;-46.840386;774.9;550.55;-104.5;-99.44
768;-23.003682;-46.840401;773.7;551.78;-102.0;-99.47
769;-23.003699;-46.840436;770.4;554.48;-109.5;-99.53
770;-23.003703;-46.84045;770.4;555.66;-103.5;-99.56
771;-23.003703;-46.84045;770.4;555.66;-103.5;-99.56
772;-23.003703;-46.84045;770.4;555.66;-103.5;-99.56
773;-23.003703;-46.84045;770.4;555.66;-103.5;-99.56
774;-23.003703;-46.84045;770.4;555.66;-103.5;-99.56
775;-23.003716;-46.84049;763.0;559.1;-105.5;-99.64
776;-23.003715;-46.840497;762.9;559.82;-107.0;-99.65
777;-23.003712;-46.840503;762.3;560.52;-114.5;-99.67
778;-23.003711;-46.840505;762.7;560.74;-111.0;-99.68
779;-23.003712;-46.840503;763.1;560.5;-110.5;-99.67
780;-23.003713;-46.8405;763.6;560.17;-110.0;-99.66
781;-23.003714;-46.840498;764.0;559.93;-107.5;-99.66
782;-23.003714;-46.840494;764.2;559.54;-107.0;-99.65
783;-23.003716;-46.840495;764.8;559.55;-107.0;-99.65
784;-23.003716;-46.840492;765.3;559.25;-107.5;-99.64
785;-23.003718;-46.840489;765.1;558.89;-108.5;-99.63
786;-23.003719;-46.840488;765.3;558.75;-110.0;-99.63
787;-23.003719;-46.840488;765.3;558.75;-110.0;-99.63
788;-23.00372;-46.840481;765.8;558.03;-111.5;-99.61
789;-23.00372;-46.84048;766.3;557.93;-112.5;-99.61
790;-23.00372;-46.84048;766.3;557.93;-112.5;-99.61
791;-23.00372;-46.84048;766.3;557.93;-112.5;-99.61
792;-23.003718;-46.840469;768.3;556.92;-110.5;-99.59
793;-23.003718;-46.840469;768.3;556.92;-112.0;-99.59
794;-23.003718;-46.840471;767.9;557.12;-111.0;-99.59
795;-23.003719;-46.840473;767.5;557.27;-112.5;-99.6
796;-23.003719;-46.840474;767.3;557.37;-111.0;-99.6
797;-23.00372;-46.840477;767.2;557.62;-111.5;-99.6
798;-23.003721;-46.840479;766.4;557.79;-111.0;-99.61
799;-23.00372;-46.840479;766.6;557.82;-110.5;-99.61
800;-23.003719;-46.840479;766.9;557.86;-112.5;-99.61
801;-23.003718;-46.840477;767.5;557.7;-113.5;-99.61
802;-23.003717;-46.840475;767.8;557.54;-108.5;-99.6
803;-23.003716;-46.840474;768.4;557.47;-111.5;-99.6
804;-23.003716;-46.840474;768.4;557.47;-111.5;-99.6
805;-23.003717;-46.840477;767.9;557.73;-111.0;-99.61
806;-23.003716;-46.840477;768.0;557.77;-109.5;-99.61
807;-23.003716;-46.840478;767.7;557.87;-110.0;-99.61
808;-23.003717;-46.840479;767.3;557.93;-108.5;-99.61
809;-23.003717;-46.840479;767.2;557.93;-109.0;-99.61
810;-23.003717;-46.840482;766.6;558.23;-111.5;-99.62
811;-23.003717;-46.840485;766.4;558.52;-112.0;-99.62
812;-23.003717;-46.840485;766.4;558.52;-112.0;-99.62
813;-23.003717;-46.840485;766.4;558.52;-112.0;-99.62
814;-23.003715;-46.840486;765.7;558.7;-113.0;-99.63
815;-23.003715;-46.840486;765.7;558.7;-113.0;-99.63
816;-23.003715;-46.840486;765.7;558.7;-113.0;-99.63
817;-23.003715;-46.840486;765.7;558.7;-113.0;-99.63
818;-23.003715;-46.840486;765.7;558.7;-113.0;-99.63
819;-23.003716;-46.840471;767.8;557.19;-114.0;-99.59
820;-23.003715;-46.84047;768.1;557.13;-113.0;-99.59
821;-23.003714;-46.840467;768.7;556.88;-116.5;-99.59
822;-23.003713;-46.840464;769.2;556.62;-112.0;-99.58
823;-23.003714;-46.840465;768.9;556.68;-110.0;-99.58
824;-23.003714;-46.840466;768.7;556.78;-112.5;-99.58
825;-23.003714;-46.840465;768.8;556.68;-111.5;-99.58
826;-23.003714;-46.840465;768.8;556.68;-112.0;-99.58
827;-23.003714;-46.840463;769.0;556.49;-113.0;-99.58
828;-23.003713;-46.840461;769.2;556.34;-112.5;-99.57
829;-23.003715;-46.840463;769.3;556.45;-111.5;-99.58
830;-23.003717;-46.840466;768.6;556.67;-111.0;-99.58
831;-23.003717;-46.840466;768.6;556.67;-111.0;-99.58
832;-23.003726;-46.840484;763.6;558.13;-112.0;-99.62
833;-23.003727;-46.840486;763.1;558.29;-110.5;-99.62
834;-23.003728;-46.840488;762.8;558.45;-111.0;-99.62
835;-23.003729;-46.84049;762.6;558.61;-111.5;-99.63
836;-23.00373;-46.840491;762.2;558.68;-110.5;-99.63
837;-23.003732;-46.840493;761.8;558.8;-112.0;-99.63
838;-23.003732;-46.840493;761.8;558.8;-112.0;-99.63
839;-23.003732;-46.840493;761.8;558.8;-112.0;-99.63
840;-23.003753;-46.840521;754.7;560.91;-112.0;-99.68
841;-23.003753;-46.840521;754.7;560.91;-112.0;-99.68
842;-23.003759;-46.840525;753.3;561.13;-111.5;-99.69
843;-23.003762;-46.840525;752.9;561.03;-111.5;-99.68
844;-23.003762;-46.840525;753.1;561.02;-115.5;-99.68
845;-23.003763;-46.840525;753.0;560.99;-110.5;-99.68
846;-23.003762;-46.840522;753.7;560.71;-112.5;-99.68
847;-23.003762;-46.84052;754.2;560.5;-110.5;-99.67
848;-23.003762;-46.840519;754.6;560.39;-109.0;-99.67
849;-23.003762;-46.840519;754.7;560.38;-110.5;-99.67
850;-23.00376;-46.840517;755.3;560.24;-111.5;-99.66
851;-23.003761;-46.840518;755.1;560.31;-110.5;-99.67
852;-23.003759;-46.840513;756.1;559.87;-112.5;-99.66
853;-23.003759;-46.840512;756.3;559.76;-109.0;-99.65
854;-23.003758;-46.840511;756.6;559.7;-110.5;-99.65
855;-23.003756;-46.840508;757.2;559.46;-110.0;-99.65
856;-23.003754;-46.840503;757.9;559.03;-108.5;-99.64
857;-23.003752;-46.840497;759.6;558.48;-110.0;-99.62
858;-23.003752;-46.840497;759.6;558.48;-110.0;-99.62
859;-23.003752;-46.840497;759.6;558.48;-110.0;-99.62
860;-23.003752;-46.840497;759.6;558.48;-110.0;-99.62
861;-23.003743;-46.840477;763.6;556.8;-115.5;-99.58
862;-23.003743;-46.840477;763.6;556.8;-115.5;-99.58
863;-23.003743;-46.840477;763.6;556.8;-115.5;-99.58
864;-23.003733;-46.840452;769.0;554.7;-110.0;-99.54
865;-23.003734;-46.840451;769.0;554.56;-111.0;-99.53
866;-23.003734;-46.840451;769.0;554.56;-111.0;-99.53
867;-23.003732;-46.840445;770.0;554.05;-111.5;-99.52
868;-23.003733;-46.840446;769.6;554.12;-115.0;-99.52
869;-23.00373;-46.840441;770.3;553.75;-113.5;-99.51
870;-23.00373;-46.840441;770.3;553.75;-113.5;-99.51
871;-23.00373;-46.840441;770.3;553.75;-113.5;-99.51
