Medida;Latitude;Longitude;Altitude;Distancia_3D_m;RSSI_DL_medido;RSSI_DL_previsto_shadowing
436;-23.004362;-46.838636;761.6;356.34;-91.0;-86.72
437;-23.004363;-46.838635;761.6;356.2;-90.0;-86.71
438;-23.004363;-46.838634;761.6;356.11;-90.0;-86.71
439;-23.004363;-46.83863;761.7;355.72;-89.0;-86.7
440;-23.004363;-46.838629;762.0;355.61;-89.0;-86.69
441;-23.004363;-46.838627;762.1;355.42;-89.0;-86.69
442;-23.004363;-46.838626;762.2;355.32;-91.0;-86.68
443;-23.004362;-46.838627;762.2;355.45;-91.0;-86.69
444;-23.004362;-46.838626;761.9;355.37;-90.0;-86.68
445;-23.00436;-46.838626;761.5;355.46;-90.0;-86.69
446;-23.004359;-46.838628;761.2;355.7;-90.0;-86.7
447;-23.004357;-46.838631;760.3;356.1;-92.0;-86.71
448;-23.004355;-46.838632;759.7;356.3;-90.0;-86.72
449;-23.004352;-46.838633;759.0;356.54;-89.0;-86.73
450;-23.004349;-46.838634;758.4;356.78;-88.0;-86.74
451;-23.004347;-46.838635;758.1;356.97;-89.0;-86.74
452;-23.004342;-46.838636;757.5;357.29;-93.5;-86.75
453;-23.004318;-46.83865;756.8;359.61;-95.0;-86.84
454;-23.004285;-46.838687;756.2;364.48;-93.5;-87.01
455;-23.004276;-46.838716;756.3;367.6;-104.5;-87.12
456;-23.004242;-46.838781;756.3;375.16;-93.5;-87.39
457;-23.00422;-46.838881;756.2;385.58;-96.5;-87.75
458;-23.004208;-46.838934;756.2;391.11;-91.0;-87.93
459;-23.00417;-46.839;756.3;398.92;-95.5;-88.19
460;-23.004148;-46.839024;757.0;402.06;-95.5;-88.29
461;-23.004137;-46.83906;756.9;405.94;-97.5;-88.42
462;-23.004132;-46.839073;756.6;407.4;-94.5;-88.46
463;-23.004123;-46.839082;757.8;408.56;-95.5;-88.5
464;-23.004124;-46.839084;757.5;408.73;-94.5;-88.51
465;-23.004125;-46.839087;757.2;408.98;-96.5;-88.51
466;-23.004125;-46.839087;757.2;408.98;-94.5;-88.51
467;-23.004126;-46.839086;757.4;408.84;-95.5;-88.51
468;-23.004126;-46.839086;757.8;408.82;-95.5;-88.51
469;-23.004126;-46.839086;757.9;408.82;-94.5;-88.51
470;-23.004126;-46.839086;758.0;408.81;-95.5;-88.51
471;-23.004127;-46.839086;757.9;408.78;-94.5;-88.51
472;-23.004128;-46.839087;757.6;408.85;-97.5;-88.51
473;-23.004128;-46.839087;757.6;408.85;-97.5;-88.51
474;-23.004129;-46.839095;755.7;409.65;-95.5;-88.54
475;-23.00413;-46.839099;754.9;410.03;-94.5;-88.55
476;-23.00413;-46.839102;754.1;410.36;-97.5;-88.56
477;-23.00413;-46.839104;753.8;410.57;-97.5;-88.56
478;-23.00413;-46.839104;753.2;410.6;-93.5;-88.57
479;-23.00413;-46.839104;752.7;410.63;-93.5;-88.57
480;-23.004131;-46.839103;752.4;410.51;-96.5;-88.56
481;-23.004131;-46.839103;752.2;410.52;-95.5;-88.56
482;-23.004131;-46.839102;752.0;410.44;-95.5;-88.56
483;-23.004131;-46.839102;752.0;410.44;-95.5;-88.56
484;-23.004131;-46.839103;751.9;410.54;-94.5;-88.56
485;-23.004131;-46.839103;751.6;410.55;-95.5;-88.56
486;-23.00413;-46.839105;751.2;410.81;-95.5;-88.57
487;-23.004129;-46.839107;750.9;411.06;-96.5;-88.58
488;-23.004128;-46.83911;750.4;411.41;-97.5;-88.59
489;-23.004127;-46.839112;750.0;411.67;-95.5;-88.6
490;-23.004127;-46.839113;749.9;411.77;-98.5;-88.6
491;-23.004127;-46.839113;749.9;411.77;-98.5;-88.6
492;-23.004124;-46.839114;750.3;411.96;-94.5;-88.61
493;-23.004124;-46.839114;750.4;411.95;-94.5;-88.61
494;-23.004123;-46.839114;750.5;411.99;-96.5;-88.61
495;-23.004123;-46.839115;750.8;412.07;-97.5;-88.61
496;-23.004121;-46.839116;750.8;412.24;-97.5;-88.62
497;-23.00412;-46.83912;750.6;412.67;-96.5;-88.63
498;-23.004118;-46.839124;750.5;413.14;-96.5;-88.65
499;-23.004116;-46.839126;750.5;413.41;-95.5;-88.65
500;-23.004115;-46.839129;750.5;413.74;-95.5;-88.66
501;-23.004114;-46.83913;750.7;413.86;-97.5;-88.67
502;-23.004112;-46.83913;751.0;413.92;-97.5;-88.67
503;-23.004109;-46.83913;751.3;414.03;-95.5;-88.67
504;-23.004107;-46.839129;751.8;413.99;-95.5;-88.67
505;-23.004106;-46.839129;752.0;414.01;-95.5;-88.67
506;-23.004104;-46.83913;752.2;414.18;-96.5;-88.68
507;-23.004104;-46.839131;752.2;414.28;-95.5;-88.68
508;-23.004102;-46.839132;752.1;414.46;-94.5;-88.69
509;-23.004101;-46.839133;752.1;414.59;-94.5;-88.69
510;-23.004099;-46.839135;751.9;414.88;-94.5;-88.7
511;-23.004097;-46.839137;751.6;415.16;-95.5;-88.71
512;-23.004096;-46.839138;751.3;415.32;-95.5;-88.71
513;-23.004095;-46.83914;750.9;415.57;-95.5;-88.72
514;-23.004094;-46.839141;750.7;415.72;-95.5;-88.73
515;-23.004092;-46.839141;750.6;415.81;-94.5;-88.73
516;-23.004092;-46.839142;750.6;415.9;-96.5;-88.73
517;-23.00409;-46.839142;750.5;415.99;-94.5;-88.74
518;-23.00409;-46.839142;750.5;415.99;-94.5;-88.74
519;-23.00409;-46.839143;750.6;416.08;-95.5;-88.74
520;-23.00409;-46.839143;750.7;416.07;-97.5;-88.74
521;-23.004091;-46.839143;750.9;416.02;-95.5;-88.74
522;-23.004089;-46.839145;750.6;416.31;-94.5;-88.75
523;-23.004089;-46.839146;750.5;416.41;-94.5;-88.75
524;-23.004089;-46.839158;750.1;417.57;-95.5;-88.78
525;-23.004091;-46.839185;750.4;420.04;-90.0;-88.86
526;-23.00409;-46.839207;751.0;422.14;-91.0;-88.93
527;-23.004074;-46.839265;751.5;428.28;-111.0;-89.11
528;-23.004053;-46.839346;751.5;436.84;-102.5;-89.37
529;-23.004038;-46.839391;751.8;441.72;-106.0;-89.52
530;-23.00401;-46.839476;751.8;450.94;-105.0;-89.79
531;-23.003981;-46.839557;751.8;459.83;-101.5;-90.04
532;-23.003947;-46.839636;751.9;468.71;-101.0;-90.29
533;-23.003932;-46.839678;752.0;473.31;-105.0;-90.42
534;-23.003911;-46.839753;751.8;481.32;-103.0;-90.64
535;-23.003891;-46.839811;752.0;487.64;-104.5;-90.81
536;-23.00386;-46.839846;751.4;492.25;-109.0;-90.93
537;-23.003846;-46.839877;751.2;495.77;-105.5;-91.02
538;-23.003842;-46.839885;751.2;496.7;-106.5;-91.05
539;-23.003845;-46.839891;751.3;497.14;-105.5;-91.06
540;-23.003843;-46.839893;751.1;497.42;-103.0;-91.06
541;-23.003846;-46.839893;751.3;497.29;-106.5;-91.06
542;-23.00385;-46.839892;751.6;497.02;-104.5;-91.05
543;-23.003856;-46.839888;752.3;496.37;-104.5;-91.04
544;-23.00386;-46.839889;752.6;496.29;-106.5;-91.03
545;-23.00387;-46.839888;753.5;495.75;-107.0;-91.02
546;-23.003879;-46.839886;754.5;495.16;-105.0;-91.01
547;-23.003886;-46.839885;755.5;494.75;-107.0;-90.99
548;-23.003892;-46.839885;756.2;494.49;-106.5;-90.99
549;-23.003901;-46.839886;757.1;494.19;-110.0;-90.98
550;-23.003902;-46.839887;757.3;494.24;-105.0;-90.98
551;-23.003906;-46.839888;757.8;494.16;-103.5;-90.98
552;-23.003909;-46.839892;758.1;494.42;-108.0;-90.99
553;-23.003913;-46.839894;759.0;494.43;-104.0;-90.99
554;-23.003917;-46.839893;759.9;494.15;-106.5;-90.98
555;-23.003923;-46.83989;760.4;493.61;-106.0;-90.96
556;-23.003926;-46.839889;761.5;493.37;-108.0;-90.96
557;-23.00393;-46.839888;762.0;493.1;-104.5;-90.95
558;-23.003931;-46.839888;762.3;493.06;-104.0;-90.95
559;-23.003932;-46.839888;762.7;493.01;-106.0;-90.95
560;-23.003933;-46.839888;762.9;492.96;-102.5;-90.95
561;-23.003933;-46.839889;763.1;493.05;-104.5;-90.95
562;-23.003935;-46.839889;763.4;492.97;-106.0;-90.95
563;-23.003936;-46.839889;763.8;492.92;-106.0;-90.95
564;-23.003934;-46.839887;764.3;492.8;-105.5;-90.94
565;-23.003942;-46.839881;765.9;491.88;-104.0;-90.92
566;-23.003947;-46.839877;766.5;491.29;-107.0;-90.9
567;-23.003949;-46.839876;767.6;491.1;-106.5;-90.9
568;-23.003951;-46.839874;768.0;490.83;-104.0;-90.89
569;-23.003952;-46.839874;768.4;490.78;-106.0;-90.89
570;-23.003951;-46.839874;768.4;490.82;-104.0;-90.89
571;-23.003952;-46.839874;768.6;490.78;-106.0;-90.89
572;-23.003951;-46.839875;768.5;490.92;-107.5;-90.89
573;-23.003949;-46.839877;768.2;491.19;-104.0;-90.9
574;-23.003952;-46.839877;768.6;491.07;-104.5;-90.9
575;-23.00395;-46.839876;768.5;491.05;-105.5;-90.9
576;-23.003949;-46.839875;768.6;490.99;-104.5;-90.9
577;-23.003951;-46.839872;768.9;490.62;-105.0;-90.89
578;-23.003951;-46.839871;769.1;490.52;-106.0;-90.88
579;-23.003961;-46.83987;770.1;490.03;-107.0;-90.87
580;-23.003966;-46.83987;770.8;489.84;-104.0;-90.86
581;-23.003975;-46.839869;771.7;489.39;-106.5;-90.85
582;-23.003978;-46.839869;772.1;489.28;-105.5;-90.85
583;-23.003981;-46.83987;772.2;489.26;-108.0;-90.85
584;-23.003983;-46.839871;772.5;489.28;-107.5;-90.85
585;-23.003985;-46.839873;772.6;489.4;-105.0;-90.85
586;-23.003986;-46.839873;772.6;489.36;-103.5;-90.85
587;-23.003985;-46.839873;772.4;489.4;-106.0;-90.85
588;-23.003986;-46.839872;772.8;489.26;-105.5;-90.85
589;-23.003986;-46.83987;773.1;489.07;-108.5;-90.84
590;-23.003987;-46.839867;773.6;488.74;-108.5;-90.84
591;-23.003987;-46.839864;773.9;488.45;-108.5;-90.83
592;-23.003985;-46.839862;773.9;488.33;-104.5;-90.82
593;-23.003985;-46.839862;773.8;488.33;-105.5;-90.82
594;-23.003984;-46.839862;773.8;488.37;-107.5;-90.83
595;-23.003983;-46.839862;773.7;488.41;-104.0;-90.83
596;-23.003983;-46.839863;773.7;488.5;-107.5;-90.83
597;-23.003983;-46.839864;773.6;488.6;-109.5;-90.83
598;-23.003985;-46.839865;773.8;488.62;-111.5;-90.83
599;-23.003984;-46.839865;773.6;488.66;-107.0;-90.83
600;-23.003983;-46.839864;773.7;488.6;-111.0;-90.83
601;-23.003986;-46.839862;773.8;488.3;-105.0;-90.82
602;-23.003986;-46.839861;774.1;488.2;-103.0;-90.82
603;-23.003987;-46.839859;774.2;487.97;-105.5;-90.81
604;-23.003985;-46.839858;774.3;487.95;-108.0;-90.81
605;-23.003985;-46.839857;774.4;487.85;-104.5;-90.81
606;-23.003983;-46.839859;774.2;488.12;-105.5;-90.82
607;-23.003982;-46.83986;774.0;488.25;-111.5;-90.82
608;-23.003979;-46.839862;773.5;488.56;-111.0;-90.83
609;-23.003977;-46.839863;773.0;488.73;-104.0;-90.84
610;-23.003977;-46.839865;772.8;488.93;-106.5;-90.84
611;-23.003979;-46.839864;773.0;488.75;-108.0;-90.84
612;-23.003978;-46.839864;772.9;488.79;-106.0;-90.84
613;-23.003981;-46.839865;772.8;488.78;-103.5;-90.84
614;-23.003982;-46.839865;772.7;488.74;-104.5;-90.84
615;-23.003982;-46.839866;772.6;488.84;-104.5;-90.84
616;-23.003982;-46.839864;772.5;488.64;-104.5;-90.83
617;-23.003976;-46.839863;771.7;488.78;-107.0;-90.84
618;-23.003973;-46.839865;771.2;489.09;-105.5;-90.84
619;-23.003972;-46.839866;770.9;489.23;-109.0;-90.85
620;-23.003973;-46.839868;770.7;489.38;-109.0;-90.85
621;-23.003975;-46.839868;770.8;489.31;-105.0;-90.85
622;-23.003983;-46.839872;771.5;489.38;-106.5;-90.85
623;-23.003991;-46.839884;772.8;490.23;-107.5;-90.88
624;-23.004;-46.839904;774.2;491.83;-95.5;-90.92
625;-23.003988;-46.839945;773.3;496.23;-105.5;-91.03
626;-23.003908;-46.839991;771.9;503.67;-108.5;-91.23
627;-23.003846;-46.840034;762.7;510.34;-106.5;-91.4
628;-23.003836;-46.840059;760.0;513.2;-101.0;-91.47
629;-23.003827;-46.840123;759.0;519.72;-106.0;-91.64
630;-23.00383;-46.840195;758.7;526.51;-108.5;-91.81
631;-23.003813;-46.840255;757.6;532.96;-107.5;-91.96
632;-23.003797;-46.840292;756.3;537.17;-106.5;-92.07
633;-23.003794;-46.840306;756.0;538.64;-96.5;-92.1
634;-23.003782;-46.84033;755.0;541.44;-105.0;-92.17
635;-23.003779;-46.840337;754.6;542.25;-106.5;-92.19
636;-23.003771;-46.840337;753.3;542.61;-103.5;-92.2
637;-23.003764;-46.840339;752.8;543.09;-107.0;-92.21
638;-23.003761;-46.84034;752.8;543.3;-105.0;-92.21
639;-23.003751;-46.84034;752.0;543.72;-105.0;-92.22
640;-23.003743;-46.840342;751.8;544.24;-104.5;-92.24
641;-23.003738;-46.840346;752.9;544.77;-105.0;-92.25
642;-23.003732;-46.840348;753.4;545.18;-108.0;-92.26
643;-23.00373;-46.840349;753.7;545.34;-105.5;-92.26
644;-23.003725;-46.840351;753.7;545.73;-105.0;-92.27
645;-23.003721;-46.840354;754.6;546.14;-105.5;-92.28
646;-23.003718;-46.840356;755.5;546.41;-107.0;-92.29
647;-23.003717;-46.840357;756.0;546.53;-105.0;-92.29
648;-23.003714;-46.840358;756.4;546.73;-105.5;-92.3
649;-23.003709;-46.840359;757.4;546.99;-104.0;-92.3
650;-23.003704;-46.840359;757.6;547.18;-105.5;-92.31
651;-23.003701;-46.840359;758.7;547.27;-106.5;-92.31
652;-23.003696;-46.840358;759.3;547.35;-107.0;-92.31
653;-23.003694;-46.84036;760.1;547.6;-105.5;-92.32
654;-23.003693;-46.840361;760.7;547.72;-107.0;-92.32
655;-23.003691;-46.840361;760.8;547.8;-107.0;-92.32
656;-23.00369;-46.840362;761.8;547.91;-105.0;-92.32
657;-23.003687;-46.840363;762.2;548.11;-105.0;-92.33
658;-23.003686;-46.840363;762.1;548.15;-104.5;-92.33
659;-23.003683;-46.840362;761.9;548.18;-106.0;-92.33
660;-23.003682;-46.840362;761.7;548.23;-106.5;-92.33
661;-23.00368;-46.840363;761.6;548.41;-106.5;-92.34
662;-23.00368;-46.840363;761.4;548.41;-105.0;-92.34
663;-23.003678;-46.840362;761.1;548.41;-104.0;-92.34
664;-23.003676;-46.840362;761.0;548.49;-106.0;-92.34
665;-23.003675;-46.840362;761.0;548.53;-104.0;-92.34
666;-23.003674;-46.840362;761.0;548.57;-117.5;-92.34
667;-23.003673;-46.840363;761.4;548.7;-116.0;-92.34
668;-23.003672;-46.840362;761.4;548.64;-106.0;-92.34
669;-23.003672;-46.840363;761.4;548.74;-105.5;-92.34
670;-23.003673;-46.840364;761.7;548.78;-106.5;-92.34
671;-23.003676;-46.840367;762.3;548.93;-104.0;-92.35
672;-23.003678;-46.840369;762.8;549.03;-105.5;-92.35
673;-23.003679;-46.840369;762.9;548.99;-105.0;-92.35
674;-23.00368;-46.84037;763.4;549.03;-104.5;-92.35
675;-23.00368;-46.84037;763.8;549.02;-106.5;-92.35
676;-23.00368;-46.840369;764.0;548.93;-105.5;-92.35
677;-23.003682;-46.84037;764.6;548.93;-105.0;-92.35
678;-23.003682;-46.840369;765.0;548.83;-106.0;-92.35
679;-23.003682;-46.840369;765.2;548.82;-105.5;-92.35
680;-23.003681;-46.840368;765.0;548.77;-104.5;-92.34
681;-23.003683;-46.840368;765.5;548.68;-105.0;-92.34
682;-23.003684;-46.840368;765.5;548.64;-110.0;-92.34
683;-23.003683;-46.840367;765.0;548.59;-105.0;-92.34
684;-23.003682;-46.840365;764.9;548.45;-105.0;-92.34
685;-23.003685;-46.840367;765.7;548.5;-105.5;-92.34
686;-23.003685;-46.840366;765.6;548.41;-107.0;-92.34
687;-23.003685;-46.840365;765.4;548.32;-104.5;-92.33
688;-23.003683;-46.840364;765.2;548.3;-104.0;-92.33
689;-23.003682;-46.840362;764.6;548.16;-107.0;-92.33
690;-23.00368;-46.84036;764.1;548.06;-105.5;-92.33
691;-23.00368;-46.840359;763.4;547.98;-107.5;-92.33
692;-23.00368;-46.840358;762.8;547.9;-105.0;-92.32
693;-23.003682;-46.840357;762.1;547.74;-108.5;-92.32
694;-23.003684;-46.840357;761.8;547.67;-105.0;-92.32
695;-23.003685;-46.840356;760.9;547.56;-106.0;-92.32
696;-23.003687;-46.840355;759.5;547.42;-107.0;-92.31
697;-23.003687;-46.840354;759.2;547.33;-109.0;-92.31
698;-23.003687;-46.840353;758.2;547.27;-107.0;-92.31
699;-23.003688;-46.840352;757.9;547.14;-105.5;-92.31
700;-23.003687;-46.840351;757.6;547.1;-108.0;-92.3
701;-23.003688;-46.84035;757.4;546.97;-108.5;-92.3
702;-23.003689;-46.840351;756.5;547.05;-107.0;-92.3
703;-23.00369;-46.840351;755.7;547.04;-105.5;-92.3
704;-23.003691;-46.840351;755.6;547.01;-106.5;-92.3
705;-23.00369;-46.84035;755.8;546.94;-107.0;-92.3
706;-23.003691;-46.84035;755.8;546.9;-109.0;-92.3
707;-23.003692;-46.840352;755.8;547.05;-107.0;-92.3
708;-23.003692;-46.840353;755.3;547.17;-105.5;-92.31
709;-23.003695;-46.840355;754.9;547.25;-107.0;-92.31
710;-23.003697;-46.840356;754.3;547.29;-108.5;-92.31
711;-23.003698;-46.840356;754.4;547.25;-107.5;-92.31
712;-23.003697;-46.840357;754.5;547.38;-104.0;-92.31
713;-23.003697;-46.840356;753.8;547.31;-104.0;-92.31
714;-23.003698;-46.840356;753.6;547.28;-105.0;-92.31
715;-23.0037;-46.840356;753.3;547.21;-105.0;-92.31
716;-23.003702;-46.840356;752.0;547.19;-107.5;-92.31
717;-23.003706;-46.840356;751.4;547.05;-104.0;-92.3
718;-23.003708;-46.840356;751.4;546.97;-104.0;-92.3
719;-23.00371;-46.840356;750.6;546.93;-104.5;-92.3
720;-23.003709;-46.840355;751.0;546.85;-106.0;-92.3
721;-23.003705;-46.840354;751.8;546.88;-105.0;-92.3
722;-23.003708;-46.840356;751.6;546.96;-98.5;-92.3
723;-23.003711;-46.840359;749.9;547.21;-98.5;-92.31
724;-23.003713;-46.840364;749.6;547.62;-104.0;-92.32
725;-23.003719;-46.840367;747.9;547.75;-102.5;-92.32
726;-23.003722;-46.840368;746.5;547.8;-102.5;-92.32
727;-23.003729;-46.840371;744.0;547.95;-103.5;-92.33
728;-23.003732;-46.840373;743.1;548.08;-98.5;-92.33
729;-23.003732;-46.840374;743.3;548.16;-103.0;-92.33
730;-23.003735;-46.840373;743.1;547.96;-104.0;-92.33
731;-23.003735;-46.840375;743.0;548.16;-108.0;-92.33
732;-23.003724;-46.840398;744.1;550.72;-117.0;-92.39
733;-23.003724;-46.840398;744.1;550.72;-117.0;-92.39
734;-23.003683;-46.840546;742.9;566.55;-113.5;-92.76
735;-23.003673;-46.840596;742.0;571.78;-117.5;-92.88
736;-23.003673;-46.840596;742.0;571.78;-117.5;-92.88
737;-23.003698;-46.840682;736.9;579.39;-115.0;-93.05
738;-23.003698;-46.840682;736.9;579.39;-115.0;-93.05
739;-23.003697;-46.840688;738.5;579.9;-114.0;-93.06
740;-23.003697;-46.840688;738.5;579.9;-114.0;-93.06
741;-23.003695;-46.840693;740.1;580.35;-117.0;-93.07
742;-23.003695;-46.840693;740.1;580.35;-114.0;-93.07
743;-23.003695;-46.840693;740.1;580.35;-114.0;-93.07
744;-23.003692;-46.840696;741.6;580.67;-120.5;-93.08
745;-23.003691;-46.840697;741.7;580.79;-118.5;-93.08
746;-23.003691;-46.840698;742.2;580.86;-117.0;-93.09
747;-23.003689;-46.840699;742.8;581.0;-115.5;-93.09
748;-23.003687;-46.840701;743.1;581.25;-115.5;-93.09
749;-23.003686;-46.840702;743.8;581.35;-118.0;-93.1
750;-23.003686;-46.840702;743.8;581.35;-118.0;-93.1
751;-23.003693;-46.840706;742.6;581.53;-118.0;-93.1
752;-23.003693;-46.840706;742.6;581.53;-118.0;-93.1
753;-23.003693;-46.840706;742.6;581.53;-118.0;-93.1
754;-23.003693;-46.840706;742.6;581.53;-118.0;-93.1
755;-23.003693;-46.840706;742.6;581.53;-118.0;-93.1
756;-23.003693;-46.840706;742.6;581.53;-118.0;-93.1
757;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
758;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
759;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
760;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
761;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
762;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
763;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
764;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
765;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
766;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
767;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
768;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
769;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
770;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
771;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
772;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
773;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
774;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
775;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
776;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
777;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
778;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
779;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
780;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
781;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
782;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
783;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
784;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
785;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
786;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
787;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
788;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
789;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
790;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
791;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
792;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
793;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
794;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
795;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
796;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
797;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
798;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
799;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
800;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
801;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
802;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
803;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
804;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
805;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
806;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
807;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
808;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
809;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
810;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
811;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
812;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
813;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
814;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
815;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
816;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
817;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
818;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
819;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
820;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
821;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
822;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
823;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
824;-23.003571;-46.840925;745.9;607.03;-117.0;-93.66
