Medida;Latitude;Longitude;Altitude;Distancia_3D_m;RSSI_DL_medido;RSSI_DL_previsto_shadowing
440;-23.003312;-46.841898;743.9;710.45;-124.0;-105.07
441;-23.003289;-46.841867;738.9;708.57;-126.5;-105.04
442;-23.003287;-46.841863;739.5;708.24;-126.0;-105.03
443;-23.003287;-46.841863;739.5;708.24;-126.0;-105.03
444;-23.003287;-46.841863;739.5;708.24;-126.0;-105.03
445;-23.003287;-46.841863;739.5;708.24;-126.0;-105.03
446;-23.00329;-46.841819;742.1;703.77;-125.5;-104.95
447;-23.003298;-46.841816;741.8;703.19;-123.5;-104.94
448;-23.003302;-46.841814;741.3;702.87;-124.0;-104.93
449;-23.003302;-46.841814;741.3;702.87;-124.0;-104.93
450;-23.003302;-46.841814;741.3;702.87;-124.0;-104.93
451;-23.003312;-46.841803;744.1;701.3;-128.0;-104.9
452;-23.003312;-46.841803;744.1;701.3;-128.0;-104.9
453;-23.003312;-46.841803;744.1;701.3;-128.0;-104.9
454;-23.003312;-46.841803;744.1;701.3;-128.0;-104.9
455;-23.003312;-46.841803;744.1;701.3;-128.0;-104.9
456;-23.003312;-46.841803;744.1;701.3;-128.0;-104.9
457;-23.0033;-46.841794;740.6;701.06;-125.0;-104.9
458;-23.0033;-46.841794;740.6;701.06;-125.0;-104.9
459;-23.0033;-46.841794;740.6;701.06;-125.0;-104.9
460;-23.0033;-46.841794;740.6;701.06;-125.0;-104.9
461;-23.003308;-46.841795;745.9;700.61;-123.0;-104.89
462;-23.003308;-46.841793;746.2;700.4;-124.0;-104.88
463;-23.003309;-46.841791;745.7;700.19;-130.0;-104.88
464;-23.00331;-46.841792;745.1;700.28;-124.0;-104.88
465;-23.003311;-46.841794;744.7;700.45;-125.0;-104.89
466;-23.003314;-46.841801;743.3;701.07;-127.0;-104.9
467;-23.003317;-46.841805;742.8;701.36;-122.5;-104.9
468;-23.003319;-46.841811;742.8;701.87;-124.5;-104.91
469;-23.00332;-46.841814;743.1;702.1;-123.0;-104.92
470;-23.003319;-46.841815;743.9;702.2;-122.5;-104.92
471;-23.003316;-46.841817;744.8;702.47;-124.5;-104.92
472;-23.003313;-46.841819;745.3;702.75;-121.0;-104.93
473;-23.003311;-46.841822;746.2;703.08;-123.5;-104.93
474;-23.00331;-46.841823;747.3;703.17;-125.5;-104.94
475;-23.003311;-46.841823;748.3;703.09;-125.0;-104.93
476;-23.003311;-46.841823;748.3;703.09;-125.0;-104.93
477;-23.003315;-46.841828;748.7;703.4;-126.5;-104.94
478;-23.003315;-46.841828;748.1;703.43;-127.5;-104.94
479;-23.003315;-46.841828;748.1;703.43;-127.5;-104.94
480;-23.003319;-46.841832;746.3;703.73;-124.5;-104.95
481;-23.003323;-46.841834;744.8;703.84;-123.0;-104.95
482;-23.003323;-46.841835;744.0;703.97;-124.5;-104.95
483;-23.003323;-46.841835;744.0;703.97;-124.5;-104.95
489;-23.003333;-46.841822;739.5;702.56;-128.0;-104.92
490;-23.003333;-46.841822;739.5;702.56;-128.0;-104.92
491;-23.003335;-46.841786;736.7;699.17;-124.5;-104.86
492;-23.003335;-46.841786;736.7;699.17;-124.5;-104.86
493;-23.003335;-46.841786;736.7;699.17;-124.5;-104.86
494;-23.003338;-46.841816;737.4;701.9;-128.0;-104.91
495;-23.003338;-46.841816;737.4;701.9;-128.0;-104.91
496;-23.003338;-46.841816;737.4;701.9;-128.0;-104.91
497;-23.003343;-46.841822;738.3;702.24;-126.5;-104.92
498;-23.003342;-46.841822;739.3;702.23;-122.5;-104.92
499;-23.003342;-46.841822;739.3;702.23;-122.5;-104.92
500;-23.003337;-46.841818;739.7;702.01;-123.0;-104.91
