Time stamp;Medida;Luminosidade
27/06/2026 10:42:21;131;912
27/06/2026 10:42:23;132;913
27/06/2026 10:42:25;133;911
27/06/2026 10:42:27;134;912
27/06/2026 10:42:29;135;912
27/06/2026 10:42:31;136;912
27/06/2026 10:42:33;137;912
27/06/2026 10:42:35;138;911
27/06/2026 10:42:37;139;912
27/06/2026 10:42:39;140;911
27/06/2026 10:42:41;141;908
27/06/2026 10:42:43;142;910
27/06/2026 10:42:47;143;910
27/06/2026 10:42:50;144;909
27/06/2026 10:42:52;145;910
27/06/2026 10:42:56;146;910
27/06/2026 10:42:58;147;908
27/06/2026 10:43:00;148;908
27/06/2026 10:43:02;149;909
27/06/2026 10:43:04;150;908
27/06/2026 10:43:06;151;907
27/06/2026 10:43:08;152;904
27/06/2026 10:43:10;153;905
27/06/2026 10:43:12;154;906
27/06/2026 10:43:14;155;902
27/06/2026 10:43:16;156;915
27/06/2026 10:43:18;157;922
27/06/2026 10:43:20;158;913
27/06/2026 10:43:22;159;920
27/06/2026 10:43:24;160;911
27/06/2026 10:43:26;161;901
27/06/2026 10:43:28;162;912
27/06/2026 10:43:30;163;904
27/06/2026 10:43:32;164;901
27/06/2026 10:43:34;165;902
27/06/2026 10:43:38;166;902
27/06/2026 10:43:40;167;902
27/06/2026 10:43:42;168;901
27/06/2026 10:43:44;169;900
27/06/2026 10:43:48;170;900
27/06/2026 10:43:52;171;900
27/06/2026 10:43:54;172;896
27/06/2026 10:43:56;173;898
27/06/2026 10:43:58;174;897
27/06/2026 10:44:00;175;897
27/06/2026 10:44:02;176;895
27/06/2026 10:44:04;177;897
27/06/2026 10:44:06;178;895
27/06/2026 10:44:08;179;896
27/06/2026 10:44:10;180;895
27/06/2026 10:44:12;181;893
27/06/2026 10:44:14;182;895
27/06/2026 10:44:17;183;893
27/06/2026 10:44:19;184;894
27/06/2026 10:44:21;185;892
27/06/2026 10:44:23;186;892
27/06/2026 10:44:25;187;894
27/06/2026 10:44:27;188;891
27/06/2026 10:44:29;189;891
27/06/2026 10:44:31;190;891
27/06/2026 10:44:33;191;909
27/06/2026 10:44:35;192;911
27/06/2026 10:44:37;193;904
27/06/2026 10:44:39;194;907
27/06/2026 10:44:41;195;895
27/06/2026 10:44:43;196;909
27/06/2026 10:44:45;197;896
27/06/2026 10:44:47;198;889
27/06/2026 10:44:49;199;885
27/06/2026 10:44:51;200;885
27/06/2026 10:44:53;201;887
27/06/2026 10:44:55;202;887
27/06/2026 10:44:57;203;886
27/06/2026 10:44:59;204;884
27/06/2026 10:45:01;205;886
27/06/2026 10:45:03;206;884
27/06/2026 10:45:05;207;881
27/06/2026 10:45:07;208;882
27/06/2026 10:45:09;209;882
27/06/2026 10:45:11;210;881
27/06/2026 10:45:13;211;881
27/06/2026 10:45:15;212;880
27/06/2026 10:45:17;213;881
27/06/2026 10:45:19;214;882
27/06/2026 10:45:23;215;882
27/06/2026 10:45:25;216;882
27/06/2026 10:45:27;217;881
27/06/2026 10:45:31;218;881
27/06/2026 10:45:33;219;880
27/06/2026 10:45:36;220;880
27/06/2026 10:45:40;221;880
27/06/2026 10:45:42;222;880
27/06/2026 10:45:44;223;877
27/06/2026 10:45:46;224;879
27/06/2026 10:45:48;225;879
27/06/2026 10:45:50;226;879
27/06/2026 10:45:52;227;879
27/06/2026 10:45:54;228;876
27/06/2026 10:45:56;229;878
27/06/2026 10:45:58;230;876
27/06/2026 10:46:00;231;877
27/06/2026 10:46:02;232;885
27/06/2026 10:46:04;233;893
27/06/2026 10:46:06;234;883
27/06/2026 10:46:08;235;892
27/06/2026 10:46:10;236;889
27/06/2026 10:46:12;237;876
27/06/2026 10:46:14;238;893
27/06/2026 10:46:16;239;876
27/06/2026 10:46:18;240;874
27/06/2026 10:46:20;241;873
27/06/2026 10:46:22;242;873
27/06/2026 10:46:24;243;873
27/06/2026 10:46:28;244;873
27/06/2026 10:46:30;245;870
27/06/2026 10:46:32;246;870
27/06/2026 10:46:34;247;871
27/06/2026 10:46:36;248;871
27/06/2026 10:46:38;249;867
27/06/2026 10:46:40;250;869
27/06/2026 10:46:42;251;867
27/06/2026 10:46:44;252;868
27/06/2026 10:46:46;253;867
27/06/2026 10:46:48;254;867
27/06/2026 10:46:50;255;867
27/06/2026 10:46:52;256;865
27/06/2026 10:46:54;257;865
27/06/2026 10:46:56;258;864
27/06/2026 10:46:58;259;865
27/06/2026 10:47:00;260;864
27/06/2026 10:47:02;261;863
27/06/2026 10:47:04;262;865
27/06/2026 10:47:09;263;865
27/06/2026 10:47:11;264;863
27/06/2026 10:47:13;265;863
27/06/2026 10:47:15;266;860
27/06/2026 10:47:17;267;863
27/06/2026 10:47:19;268;878
27/06/2026 10:47:21;269;879
27/06/2026 10:47:23;270;866
27/06/2026 10:47:25;271;879
27/06/2026 10:47:27;272;871
27/06/2026 10:47:29;273;861
27/06/2026 10:47:31;274;879
27/06/2026 10:47:33;275;859
27/06/2026 10:47:35;276;859
27/06/2026 10:47:37;277;858
27/06/2026 10:47:39;278;860
27/06/2026 10:47:41;279;858
27/06/2026 10:47:43;280;854
27/06/2026 10:47:45;281;858
27/06/2026 10:47:47;282;855
27/06/2026 10:47:49;283;857
27/06/2026 10:47:51;284;853
27/06/2026 10:47:53;285;853
27/06/2026 10:47:55;286;852
27/06/2026 10:47:57;287;852
27/06/2026 10:47:59;288;853
27/06/2026 10:48:01;289;851
27/06/2026 10:48:03;290;852
27/06/2026 10:48:05;291;850
27/06/2026 10:48:07;292;851
27/06/2026 10:48:09;293;851
27/06/2026 10:48:11;294;848
27/06/2026 10:48:13;295;851
27/06/2026 10:48:15;296;849
27/06/2026 10:48:17;297;851
27/06/2026 10:48:19;298;848
27/06/2026 10:48:21;299;848
27/06/2026 10:48:25;300;848
27/06/2026 10:48:27;301;847
27/06/2026 10:48:29;302;847
27/06/2026 10:48:31;303;848
27/06/2026 10:48:33;304;848
27/06/2026 10:48:35;305;847
27/06/2026 10:48:37;306;847
27/06/2026 10:48:39;307;845
27/06/2026 10:48:41;308;845
27/06/2026 10:48:43;309;845
27/06/2026 10:48:45;310;843
27/06/2026 10:48:47;311;846
27/06/2026 10:48:49;312;844
27/06/2026 10:48:52;313;844
27/06/2026 10:48:54;314;843
27/06/2026 10:48:56;315;843
27/06/2026 10:48:58;316;843
27/06/2026 10:49:00;317;841
27/06/2026 10:49:02;318;840
27/06/2026 10:49:06;319;840
27/06/2026 10:49:08;320;839
27/06/2026 10:49:10;321;839
27/06/2026 10:49:12;322;840
27/06/2026 10:49:14;323;842
27/06/2026 10:49:16;324;837
27/06/2026 10:49:18;325;839
27/06/2026 10:49:20;326;838
27/06/2026 10:49:22;327;836
27/06/2026 10:49:24;328;838
27/06/2026 10:49:26;329;837
27/06/2026 10:49:28;330;838
27/06/2026 10:49:32;331;838
27/06/2026 10:49:34;332;836
27/06/2026 10:49:36;333;835
27/06/2026 10:49:38;334;833
27/06/2026 10:49:40;335;849
27/06/2026 10:49:42;336;834
27/06/2026 10:49:44;337;833
27/06/2026 10:49:46;338;854
27/06/2026 10:49:48;339;846
27/06/2026 10:49:50;340;834
27/06/2026 10:49:52;341;846
27/06/2026 10:49:54;342;848
27/06/2026 10:49:56;343;850
27/06/2026 10:49:58;344;848
27/06/2026 10:50:00;345;850
27/06/2026 10:50:02;346;833
27/06/2026 10:50:04;347;850
27/06/2026 10:50:08;348;850
27/06/2026 10:50:10;349;832
27/06/2026 10:50:12;350;828
27/06/2026 10:50:14;351;831
27/06/2026 10:50:16;352;829
27/06/2026 10:50:18;353;829
27/06/2026 10:50:20;354;829
27/06/2026 10:50:22;355;827
27/06/2026 10:50:24;356;826
27/06/2026 10:50:26;357;826
27/06/2026 10:50:28;358;825
27/06/2026 10:50:30;359;823
27/06/2026 10:50:32;360;824
27/06/2026 10:50:34;361;824
27/06/2026 10:50:36;362;825
27/06/2026 10:50:38;363;823
27/06/2026 10:50:40;364;822
27/06/2026 10:50:42;365;824
27/06/2026 10:50:44;366;823
27/06/2026 10:50:46;367;823
27/06/2026 10:50:48;368;821
27/06/2026 10:50:50;369;820
27/06/2026 10:50:52;370;821
27/06/2026 10:50:54;371;820
27/06/2026 10:50:56;372;818
27/06/2026 10:50:58;373;818
27/06/2026 10:51:00;374;820
27/06/2026 10:51:02;375;819
27/06/2026 10:51:04;376;820
27/06/2026 10:51:06;377;817
27/06/2026 10:51:08;378;819
27/06/2026 10:51:12;379;819
27/06/2026 10:51:16;380;819
27/06/2026 10:51:20;381;819
27/06/2026 10:51:22;382;816
27/06/2026 10:51:24;383;815
27/06/2026 10:51:26;384;816
27/06/2026 10:51:28;385;815
27/06/2026 10:51:30;386;814
27/06/2026 10:51:34;387;814
27/06/2026 10:51:37;388;812
27/06/2026 10:51:39;389;813
27/06/2026 10:51:41;390;815
27/06/2026 10:51:45;391;815
27/06/2026 10:51:47;392;812
27/06/2026 10:51:49;393;811
27/06/2026 10:51:51;394;812
27/06/2026 10:51:53;395;813
27/06/2026 10:51:55;396;812
27/06/2026 10:51:57;397;812
27/06/2026 10:51:59;398;811
27/06/2026 10:52:01;399;812
27/06/2026 10:52:03;400;809
27/06/2026 10:52:05;401;823
27/06/2026 10:52:07;402;810
27/06/2026 10:52:11;403;810
27/06/2026 10:52:13;404;820
27/06/2026 10:52:15;405;828
27/06/2026 10:52:17;406;820
27/06/2026 10:52:19;407;825
27/06/2026 10:52:21;408;825
27/06/2026 10:52:23;409;807
27/06/2026 10:52:25;410;827
27/06/2026 10:52:27;411;808
27/06/2026 10:52:29;412;808
27/06/2026 10:52:31;413;805
27/06/2026 10:52:33;414;804
27/06/2026 10:52:35;415;808
27/06/2026 10:52:37;416;805
27/06/2026 10:52:39;417;802
27/06/2026 10:52:41;418;804
27/06/2026 10:52:45;419;804
27/06/2026 10:52:47;420;800
27/06/2026 10:52:49;421;801
27/06/2026 10:52:51;422;801
27/06/2026 10:52:53;423;801
27/06/2026 10:52:55;424;800
27/06/2026 10:52:57;425;802
27/06/2026 10:52:59;426;798
27/06/2026 10:53:01;427;798
27/06/2026 10:53:03;428;799
27/06/2026 10:53:05;429;797
27/06/2026 10:53:07;430;800
27/06/2026 10:53:09;431;799
27/06/2026 10:53:11;432;799
27/06/2026 10:53:15;433;799
27/06/2026 10:53:17;434;798
27/06/2026 10:53:19;435;797
27/06/2026 10:53:21;436;796
27/06/2026 10:53:23;437;796
27/06/2026 10:53:25;438;793
27/06/2026 10:53:29;439;793
27/06/2026 10:53:32;440;794
27/06/2026 10:53:34;441;793
27/06/2026 10:53:36;442;793
27/06/2026 10:53:38;443;789
27/06/2026 10:53:40;444;793
27/06/2026 10:53:42;445;790
27/06/2026 10:53:44;446;794
27/06/2026 10:53:46;447;790
27/06/2026 10:53:48;448;790
27/06/2026 10:53:50;449;791
27/06/2026 10:53:52;450;791
27/06/2026 10:53:54;451;789
27/06/2026 10:53:56;452;790
27/06/2026 10:53:58;453;788
27/06/2026 10:54:00;454;787
27/06/2026 10:54:02;455;787
27/06/2026 10:54:04;456;788
27/06/2026 10:54:06;457;787
27/06/2026 10:54:08;458;797
27/06/2026 10:54:10;459;787
27/06/2026 10:54:12;460;786
27/06/2026 10:54:14;461;786
27/06/2026 10:54:16;462;785
27/06/2026 10:54:18;463;806
27/06/2026 10:54:20;464;808
27/06/2026 10:54:22;465;804
27/06/2026 10:54:24;466;803
27/06/2026 10:54:26;467;787
27/06/2026 10:54:28;468;802
27/06/2026 10:54:30;469;788
27/06/2026 10:54:32;470;801
27/06/2026 10:54:34;471;787
27/06/2026 10:54:36;472;784
27/06/2026 10:54:38;473;791
27/06/2026 10:54:40;474;784
27/06/2026 10:54:42;475;783
27/06/2026 10:54:44;476;782
27/06/2026 10:54:46;477;782
27/06/2026 10:54:48;478;781
27/06/2026 10:54:50;479;780
27/06/2026 10:54:52;480;782
27/06/2026 10:54:54;481;779
27/06/2026 10:54:56;482;780
27/06/2026 10:54:58;483;781
27/06/2026 10:55:00;484;778
27/06/2026 10:55:02;485;780
27/06/2026 10:55:04;486;776
27/06/2026 10:55:06;487;776
27/06/2026 10:55:08;488;777
27/06/2026 10:55:12;489;777
27/06/2026 10:55:14;490;774
27/06/2026 10:55:18;491;774
27/06/2026 10:55:20;492;771
27/06/2026 10:55:24;493;771
27/06/2026 10:55:26;494;772
27/06/2026 10:55:28;495;771
27/06/2026 10:55:30;496;773
27/06/2026 10:55:32;497;772
27/06/2026 10:55:34;498;770
27/06/2026 10:55:36;499;769
27/06/2026 10:55:40;500;769
27/06/2026 10:55:42;501;769
27/06/2026 10:55:44;502;768
27/06/2026 10:55:46;503;769
27/06/2026 10:55:51;504;769
27/06/2026 10:55:53;505;767
27/06/2026 10:55:55;506;768
27/06/2026 10:55:57;507;767
27/06/2026 10:55:59;508;768
27/06/2026 10:56:01;509;766
27/06/2026 10:56:03;510;764
27/06/2026 10:56:05;511;766
27/06/2026 10:56:07;512;762
27/06/2026 10:56:09;513;762
27/06/2026 10:56:11;514;766
27/06/2026 10:56:13;515;763
27/06/2026 10:56:15;516;763
27/06/2026 10:56:17;517;781
27/06/2026 10:56:19;518;761
27/06/2026 10:56:23;519;761
27/06/2026 10:56:25;520;777
27/06/2026 10:56:27;521;782
27/06/2026 10:56:29;522;767
27/06/2026 10:56:31;523;760
27/06/2026 10:56:33;524;757
27/06/2026 10:56:35;525;756
27/06/2026 10:56:37;526;757
27/06/2026 10:56:39;527;756
27/06/2026 10:56:43;528;756
27/06/2026 10:56:45;529;755
27/06/2026 10:56:47;530;752
27/06/2026 10:56:49;531;753
27/06/2026 10:56:51;532;753
27/06/2026 10:56:53;533;752
27/06/2026 10:56:55;534;755
27/06/2026 10:56:59;535;755
27/06/2026 10:57:01;536;752
27/06/2026 10:57:03;537;753
27/06/2026 10:57:05;538;754
27/06/2026 10:57:07;539;753
27/06/2026 10:57:09;540;751
27/06/2026 10:57:13;541;751
27/06/2026 10:57:15;542;751
27/06/2026 10:57:17;543;751
27/06/2026 10:57:19;544;750
27/06/2026 10:57:21;545;750
27/06/2026 10:57:23;546;750
27/06/2026 10:57:27;547;750
27/06/2026 10:57:30;548;748
27/06/2026 10:57:34;549;748
27/06/2026 10:57:36;550;749
27/06/2026 10:57:38;551;748
27/06/2026 10:57:40;552;747
27/06/2026 10:57:42;553;745
27/06/2026 10:57:44;554;747
27/06/2026 10:57:46;555;747
27/06/2026 10:57:48;556;746
27/06/2026 10:57:50;557;746
27/06/2026 10:57:52;558;744
27/06/2026 10:57:54;559;746
27/06/2026 10:57:56;560;742
27/06/2026 10:57:58;561;742
27/06/2026 10:58:00;562;743
27/06/2026 10:58:02;563;762
27/06/2026 10:58:04;564;759
27/06/2026 10:58:06;565;739
27/06/2026 10:58:08;566;760
27/06/2026 10:58:10;567;759
27/06/2026 10:58:12;568;743
27/06/2026 10:58:14;569;762
27/06/2026 10:58:18;570;762
27/06/2026 10:58:20;571;743
27/06/2026 10:58:22;572;737
27/06/2026 10:58:24;573;736
27/06/2026 10:58:26;574;737
27/06/2026 10:58:28;575;735
27/06/2026 10:58:30;576;732
27/06/2026 10:58:32;577;735
27/06/2026 10:58:34;578;734
27/06/2026 10:58:36;579;734
27/06/2026 10:58:40;580;734
27/06/2026 10:58:42;581;733
27/06/2026 10:58:47;582;733
27/06/2026 10:58:49;583;731
27/06/2026 10:58:51;584;732
27/06/2026 10:58:53;585;731
27/06/2026 10:58:55;586;750
27/06/2026 10:58:57;587;730
27/06/2026 10:58:59;588;731
27/06/2026 10:59:01;589;726
27/06/2026 10:59:03;590;729
27/06/2026 10:59:05;591;728
27/06/2026 10:59:07;592;730
27/06/2026 10:59:09;593;726
27/06/2026 10:59:11;594;739
27/06/2026 10:59:13;595;726
27/06/2026 10:59:15;596;726
27/06/2026 10:59:17;597;727
27/06/2026 10:59:21;598;727
27/06/2026 10:59:23;599;725
27/06/2026 10:59:25;600;723
27/06/2026 10:59:29;601;723
27/06/2026 10:59:31;602;722
27/06/2026 10:59:33;603;722
27/06/2026 10:59:35;604;721
27/06/2026 10:59:37;605;723
27/06/2026 10:59:39;606;720
27/06/2026 10:59:43;607;720
27/06/2026 10:59:45;608;720
27/06/2026 10:59:47;609;720
27/06/2026 10:59:49;610;719
27/06/2026 10:59:51;611;720
27/06/2026 10:59:53;612;719
27/06/2026 10:59:55;613;718
27/06/2026 10:59:58;614;719
27/06/2026 11:00:00;615;719
27/06/2026 11:00:02;616;724
27/06/2026 11:00:04;617;719
27/06/2026 11:00:06;618;718
27/06/2026 11:00:08;619;719
27/06/2026 11:00:10;620;716
27/06/2026 11:00:12;621;717
27/06/2026 11:00:14;622;717
27/06/2026 11:00:16;623;714
27/06/2026 11:00:18;624;716
27/06/2026 11:00:20;625;714
27/06/2026 11:00:22;626;715
27/06/2026 11:00:24;627;715
27/06/2026 11:00:26;628;715
27/06/2026 11:00:28;629;712
27/06/2026 11:00:30;630;711
27/06/2026 11:00:32;631;711
27/06/2026 11:00:36;632;711
27/06/2026 11:00:38;633;709
27/06/2026 11:00:40;634;710
27/06/2026 11:00:44;635;710
27/06/2026 11:00:46;636;709
27/06/2026 11:00:50;637;709
27/06/2026 11:00:52;638;708
27/06/2026 11:00:56;639;708
27/06/2026 11:00:58;640;707
27/06/2026 11:01:00;641;705
27/06/2026 11:01:03;642;704
27/06/2026 11:01:05;643;704
27/06/2026 11:01:09;644;704
27/06/2026 11:01:11;645;704
27/06/2026 11:01:13;646;704
27/06/2026 11:01:15;647;703
27/06/2026 11:01:17;648;703
27/06/2026 11:01:19;649;703
27/06/2026 11:01:21;650;701
27/06/2026 11:01:23;651;708
27/06/2026 11:01:25;652;719
27/06/2026 11:01:27;653;699
27/06/2026 11:01:29;654;719
27/06/2026 11:01:31;655;699
27/06/2026 11:01:33;656;718
27/06/2026 11:01:35;657;720
27/06/2026 11:01:37;658;702
27/06/2026 11:01:39;659;696
27/06/2026 11:01:41;660;696
27/06/2026 11:01:43;661;695
27/06/2026 11:01:45;662;696
27/06/2026 11:01:47;663;695
27/06/2026 11:01:49;664;695
27/06/2026 11:01:51;665;693
27/06/2026 11:01:53;666;693
27/06/2026 11:01:55;667;693
27/06/2026 11:01:57;668;694
27/06/2026 11:01:59;669;692
27/06/2026 11:02:01;670;689
27/06/2026 11:02:03;671;692
27/06/2026 11:02:05;672;691
27/06/2026 11:02:07;673;691
27/06/2026 11:02:11;674;691
27/06/2026 11:02:13;675;689
27/06/2026 11:02:17;676;689
27/06/2026 11:02:19;677;688
27/06/2026 11:02:23;678;688
27/06/2026 11:02:25;679;688
27/06/2026 11:02:29;680;688
27/06/2026 11:02:31;681;687
27/06/2026 11:02:33;682;686
27/06/2026 11:02:35;683;685
27/06/2026 11:02:37;684;685
27/06/2026 11:02:39;685;686
27/06/2026 11:02:41;686;685
27/06/2026 11:02:43;687;683
27/06/2026 11:02:45;688;686
27/06/2026 11:02:47;689;686
27/06/2026 11:02:49;690;684
27/06/2026 11:02:52;691;682
27/06/2026 11:02:54;692;701
27/06/2026 11:02:56;693;681
27/06/2026 11:02:58;694;700
27/06/2026 11:03:00;695;702
27/06/2026 11:03:02;696;698
27/06/2026 11:03:04;697;702
27/06/2026 11:03:06;698;687
27/06/2026 11:03:08;699;680
27/06/2026 11:03:10;700;679
27/06/2026 11:03:12;701;678
27/06/2026 11:03:16;702;678
27/06/2026 11:03:18;703;676
27/06/2026 11:03:20;704;675
27/06/2026 11:03:22;705;675
27/06/2026 11:03:24;706;677
27/06/2026 11:03:26;707;676
27/06/2026 11:03:28;708;676
27/06/2026 11:03:30;709;675
27/06/2026 11:03:32;710;673
27/06/2026 11:03:34;711;673
27/06/2026 11:03:36;712;672
27/06/2026 11:03:38;713;673
27/06/2026 11:03:40;714;672
27/06/2026 11:03:42;715;673
27/06/2026 11:03:44;716;672
27/06/2026 11:03:46;717;670
27/06/2026 11:03:48;718;669
27/06/2026 11:03:50;719;668
27/06/2026 11:03:52;720;669
27/06/2026 11:03:55;721;669
27/06/2026 11:03:57;722;667
27/06/2026 11:03:59;723;666
27/06/2026 11:04:01;724;669
27/06/2026 11:04:03;725;668
27/06/2026 11:04:05;726;668
27/06/2026 11:04:07;727;665
27/06/2026 11:04:09;728;667
27/06/2026 11:04:11;729;667
27/06/2026 11:04:13;730;665
27/06/2026 11:04:15;731;665
27/06/2026 11:04:17;732;663
27/06/2026 11:04:19;733;684
27/06/2026 11:04:21;734;662
27/06/2026 11:04:23;735;680
27/06/2026 11:04:25;736;686
27/06/2026 11:04:27;737;668
27/06/2026 11:04:29;738;685
27/06/2026 11:04:31;739;672
27/06/2026 11:04:33;740;661
27/06/2026 11:04:37;741;661
27/06/2026 11:04:39;742;684
27/06/2026 11:04:41;743;658
27/06/2026 11:04:43;744;656
27/06/2026 11:04:45;745;656
27/06/2026 11:04:47;746;657
27/06/2026 11:04:49;747;656
27/06/2026 11:04:51;748;656
27/06/2026 11:04:53;749;655
27/06/2026 11:04:57;750;655
27/06/2026 11:04:59;751;656
27/06/2026 11:05:03;752;656
27/06/2026 11:05:05;753;654
27/06/2026 11:05:07;754;653
27/06/2026 11:05:09;755;654
27/06/2026 11:05:13;756;654
27/06/2026 11:05:15;757;654
27/06/2026 11:05:18;758;654
27/06/2026 11:05:20;759;654
27/06/2026 11:05:22;760;651
27/06/2026 11:05:24;761;651
27/06/2026 11:05:26;762;652
27/06/2026 11:05:28;763;651
27/06/2026 11:05:30;764;648
27/06/2026 11:05:32;765;650
27/06/2026 11:05:34;766;652
27/06/2026 11:05:36;767;648
27/06/2026 11:05:38;768;649
27/06/2026 11:05:40;769;665
27/06/2026 11:05:42;770;648
27/06/2026 11:05:44;771;662
27/06/2026 11:05:46;772;668
27/06/2026 11:05:48;773;659
27/06/2026 11:05:50;774;668
27/06/2026 11:05:52;775;655
27/06/2026 11:05:54;776;649
27/06/2026 11:05:56;777;660
27/06/2026 11:05:58;778;643
27/06/2026 11:06:00;779;645
27/06/2026 11:06:02;780;641
27/06/2026 11:06:04;781;652
27/06/2026 11:06:06;782;642
27/06/2026 11:06:08;783;642
27/06/2026 11:06:10;784;641
27/06/2026 11:06:12;785;642
27/06/2026 11:06:14;786;641
27/06/2026 11:06:16;787;641
27/06/2026 11:06:18;788;640
27/06/2026 11:06:20;789;639
27/06/2026 11:06:23;790;640
27/06/2026 11:06:25;791;660
27/06/2026 11:06:27;792;642
27/06/2026 11:06:29;793;639
27/06/2026 11:06:31;794;642
27/06/2026 11:06:33;795;640
27/06/2026 11:06:35;796;637
27/06/2026 11:06:37;797;635
27/06/2026 11:06:39;798;638
27/06/2026 11:06:41;799;636
27/06/2026 11:06:43;800;636
27/06/2026 11:06:45;801;635
27/06/2026 11:06:47;802;636
27/06/2026 11:06:49;803;635
27/06/2026 11:06:51;804;637
27/06/2026 11:06:55;805;637
27/06/2026 11:06:57;806;633
27/06/2026 11:06:59;807;635
27/06/2026 11:07:01;808;635
27/06/2026 11:07:03;809;635
27/06/2026 11:07:05;810;634
27/06/2026 11:07:07;811;635
27/06/2026 11:07:09;812;633
27/06/2026 11:07:13;813;633
27/06/2026 11:07:15;814;634
27/06/2026 11:07:18;815;633
27/06/2026 11:07:20;816;634
27/06/2026 11:07:22;817;633
27/06/2026 11:07:24;818;632
27/06/2026 11:07:26;819;647
27/06/2026 11:07:28;820;656
27/06/2026 11:07:30;821;642
