456;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
457;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
458;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
459;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
460;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
461;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
462;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
463;-68.50;-68.50;20.0;88.50;88.50;103.57;85.57;61.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
464;-68.50;-68.50;20.0;88.50;88.50;103.57;85.57;61.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
465;-68.50;-68.50;20.0;88.50;88.50;103.57;85.57;61.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
466;-68.50;-68.50;20.0;88.50;88.50;103.57;85.57;61.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
467;-68.50;-68.50;20.0;88.50;88.50;103.57;85.57;61.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
468;-68.50;-68.50;20.0;88.50;88.50;103.57;85.57;61.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
469;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
470;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
471;-68.50;-68.50;20.0;88.50;88.50;103.57;85.57;61.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
472;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
473;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
474;-66.50;-67.50;20.0;86.50;87.50;103.57;85.57;63.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
475;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
476;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
477;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
478;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
479;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
480;-66.50;-67.50;20.0;86.50;87.50;103.57;85.57;63.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
481;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
482;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
483;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
484;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
485;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
486;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
487;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
488;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
489;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
490;-67.50;-66.50;20.0;87.50;86.50;103.57;85.57;62.00;63.00;1385.1;18.00;0.00;37.0;EXCELENTE
491;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
492;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
493;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
494;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
495;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
496;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
497;-67.50;-68.50;20.0;87.50;88.50;103.57;85.57;62.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
498;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
499;-68.50;-68.50;20.0;88.50;88.50;103.57;85.57;61.00;61.00;1385.1;18.00;0.00;37.0;EXCELENTE
500;-67.50;-67.50;20.0;87.50;87.50;103.57;85.57;62.00;62.00;1385.1;18.00;0.00;37.0;EXCELENTE
