Medida;Latitude;Longitude;Altitude;Distancia_3D_m;RSSI_DL_medido;RSSI_DL_previsto_shadowing
867;-23.003611;-46.84049;744.3;563.99;-109.0;-89.43
868;-23.003611;-46.84049;744.3;563.99;-109.0;-89.43
869;-23.003611;-46.84049;744.3;563.99;-109.0;-89.43
870;-23.003611;-46.84049;744.3;563.99;-109.0;-89.43
871;-23.003611;-46.84049;744.3;563.99;-109.0;-89.43
872;-23.003611;-46.84049;744.3;563.99;-109.0;-89.43
873;-23.003611;-46.84049;744.3;563.99;-109.0;-89.43
874;-23.003611;-46.84049;744.3;563.99;-109.0;-89.43
875;-23.003611;-46.84049;744.3;563.99;-109.0;-89.43
876;-23.003611;-46.84049;744.3;563.99;-109.0;-89.43
877;-23.003572;-46.840643;742.4;580.24;-113.5;-89.8
878;-23.003572;-46.840643;742.4;580.24;-113.5;-89.8
879;-23.003572;-46.840643;742.4;580.24;-113.5;-89.8
880;-23.003572;-46.840643;742.4;580.24;-113.5;-89.8
881;-23.003572;-46.840643;742.4;580.24;-113.5;-89.8
882;-23.003572;-46.840643;742.4;580.24;-113.5;-89.8
883;-23.003572;-46.840643;742.4;580.24;-113.5;-89.8
884;-23.003572;-46.840643;742.4;580.24;-113.5;-89.8
885;-23.003572;-46.840643;742.4;580.24;-113.5;-89.8
886;-23.003572;-46.840643;742.4;580.24;-113.5;-89.8
887;-23.003572;-46.840643;742.4;580.24;-113.5;-89.8
888;-23.003572;-46.840643;742.4;580.24;-113.5;-89.8
889;-23.003572;-46.840643;742.4;580.24;-113.5;-89.8
890;-23.003572;-46.840643;742.4;580.24;-113.5;-89.8
891;-23.003572;-46.840643;742.4;580.24;-113.5;-89.8
892;-23.003572;-46.840643;742.4;580.24;-113.5;-89.8
893;-23.003572;-46.840643;742.4;580.24;-113.5;-89.8
894;-23.003572;-46.840643;742.4;580.24;-113.5;-89.8
895;-23.004662;-46.839558;755.9;438.28;-115.0;-86.15
896;-23.004662;-46.839558;755.9;438.28;-115.0;-86.15
897;-23.004757;-46.83926;751.9;406.54;-116.0;-85.17
898;-23.004788;-46.839173;756.5;396.91;-113.5;-84.86
899;-23.004788;-46.839173;756.5;396.91;-113.5;-84.86
900;-23.004845;-46.838995;759.3;377.72;-104.5;-84.21
901;-23.004845;-46.838995;759.3;377.72;-104.5;-84.21
902;-23.004902;-46.838819;762.0;358.77;-116.0;-83.54
903;-23.004917;-46.838779;762.1;354.45;-119.5;-83.38
904;-23.004917;-46.838779;762.1;354.45;-119.5;-83.38
905;-23.004917;-46.838779;762.1;354.45;-119.5;-83.38
906;-23.005033;-46.838478;764.9;321.89;-118.0;-82.13
907;-23.005047;-46.838435;765.5;317.29;-113.0;-81.94
908;-23.005062;-46.838392;766.1;312.67;-113.5;-81.75
909;-23.005062;-46.838392;766.1;312.67;-113.5;-81.75
910;-23.005062;-46.838392;766.1;312.67;-113.5;-81.75
911;-23.005161;-46.838076;767.0;279.14;-118.5;-80.27
912;-23.005175;-46.838037;766.7;275.01;-109.5;-80.08
913;-23.005175;-46.838037;766.7;275.01;-109.5;-80.08
914;-23.005175;-46.838037;766.7;275.01;-109.5;-80.08
915;-23.005296;-46.837703;767.6;239.65;-118.0;-78.28
916;-23.005296;-46.837703;767.6;239.65;-118.0;-78.28
917;-23.005369;-46.837501;766.9;218.54;-117.0;-77.08
918;-23.005389;-46.83745;767.1;213.22;-117.5;-76.76
919;-23.005389;-46.83745;767.1;213.22;-117.5;-76.76
920;-23.005459;-46.837239;766.3;191.51;-109.0;-75.36
921;-23.005473;-46.837201;766.0;187.64;-105.0;-75.09
922;-23.005484;-46.837169;766.6;184.35;-100.5;-74.86
923;-23.005496;-46.837135;766.8;180.89;-105.5;-74.62
924;-23.005521;-46.837055;766.1;172.82;-110.0;-74.02
925;-23.005548;-46.83699;768.2;166.22;-111.0;-73.52
926;-23.005567;-46.836931;768.1;160.34;-110.5;-73.05
927;-23.00559;-46.836875;768.1;154.84;-121.5;-72.59
928;-23.005608;-46.836818;768.1;149.23;-117.5;-72.11
929;-23.005634;-46.836735;768.1;141.16;-110.0;-71.39
930;-23.005634;-46.836735;768.1;141.16;-110.0;-71.39
931;-23.005706;-46.836516;768.3;120.53;-115.0;-69.33
932;-23.005706;-46.836516;768.3;120.53;-115.0;-69.33
933;-23.005781;-46.836288;768.9;100.52;-114.0;-66.96
934;-23.005808;-46.836215;768.8;94.75;-107.0;-66.19
935;-23.005826;-46.836171;768.8;91.52;-109.0;-65.74
936;-23.005839;-46.836131;768.8;88.54;-110.0;-65.31
937;-23.00585;-46.836087;770.1;85.12;-111.0;-64.8
938;-23.00585;-46.836087;770.1;85.12;-111.0;-64.8
941;-23.005996;-46.835655;771.2;65.99;-87.0;-61.48
942;-23.006016;-46.835593;771.8;65.48;-101.0;-61.38
943;-23.006037;-46.835531;771.9;65.8;-101.0;-61.44
944;-23.006037;-46.835531;771.9;65.8;-101.0;-61.44
945;-23.006121;-46.835277;773.2;73.6;-108.0;-62.9
946;-23.006137;-46.835231;773.1;76.1;-102.5;-63.34
947;-23.006147;-46.835199;773.1;77.86;-102.0;-63.63
948;-23.006159;-46.835163;773.2;80.06;-101.0;-64.0
949;-23.006183;-46.835092;773.8;84.77;-108.5;-64.74
950;-23.006204;-46.835036;773.9;89.01;-109.0;-65.38
951;-23.006204;-46.835036;773.9;89.01;-109.0;-65.38
952;-23.006289;-46.834796;775.4;108.84;-120.0;-68.0
953;-23.006311;-46.834732;776.2;114.52;-115.5;-68.66
954;-23.006343;-46.834639;776.3;123.0;-117.0;-69.59
955;-23.006343;-46.834639;776.3;123.0;-117.0;-69.59
958;-23.006479;-46.834239;779.0;161.64;-107.0;-73.15
959;-23.006479;-46.834239;779.0;161.64;-107.0;-73.15
960;-23.006479;-46.834239;779.0;161.64;-107.0;-73.15
961;-23.006599;-46.83388;781.3;197.97;-118.5;-75.79
962;-23.006621;-46.833821;781.9;204.21;-114.0;-76.2
963;-23.00665;-46.833732;782.3;213.35;-120.5;-76.77
964;-23.00665;-46.833732;782.3;213.35;-120.5;-76.77
965;-23.00665;-46.833732;782.3;213.35;-120.5;-76.77
966;-23.006771;-46.83334;788.1;253.81;-108.5;-79.03
967;-23.006783;-46.833275;788.5;260.05;-115.0;-79.35
968;-23.006785;-46.833209;789.2;265.81;-111.5;-79.63
969;-23.006779;-46.83313;788.0;272.16;-115.0;-79.94
970;-23.006779;-46.83313;788.0;272.16;-115.0;-79.94
971;-23.006779;-46.83313;788.0;272.16;-115.0;-79.94
972;-23.006779;-46.83313;788.0;272.16;-115.0;-79.94
973;-23.00661;-46.832297;789.8;339.62;-115.5;-82.82
974;-23.006571;-46.832224;812.98;346.72;-114.0;-83.09
975;-23.006532;-46.832161;793.1;349.66;-113.5;-83.2
976;-23.006486;-46.832086;793.0;355.21;-116.5;-83.41
977;-23.006486;-46.832086;793.0;355.21;-116.5;-83.41
978;-23.006333;-46.832072;790.8;351.42;-100.0;-83.27
979;-23.006306;-46.832108;789.5;347.0;-92.0;-83.1
980;-23.006289;-46.832156;787.8;341.7;-102.5;-82.9
981;-23.00627;-46.832235;784.8;333.25;-103.0;-82.58
982;-23.006256;-46.832282;784.2;328.19;-109.5;-82.38
983;-23.006242;-46.83233;782.7;323.0;-108.0;-82.17
984;-23.006227;-46.83238;782.2;317.62;-109.5;-81.95
985;-23.006213;-46.832428;781.2;312.45;-101.5;-81.74
988;-23.006151;-46.832616;775.0;292.01;-107.0;-80.86
989;-23.006128;-46.832679;773.6;285.13;-103.5;-80.55
990;-23.006111;-46.83273;772.4;279.61;-108.0;-80.29
991;-23.006092;-46.832795;771.1;272.65;-107.5;-79.96
992;-23.006074;-46.832855;770.7;266.21;-103.5;-79.65
993;-23.006044;-46.83293;770.8;257.94;-102.0;-79.24
994;-23.006017;-46.833006;1425.16;696.06;-99.5;-92.17
995;-23.006017;-46.833006;1425.16;696.06;-100.5;-92.17
997;-23.00594;-46.833241;765.9;224.42;-98.5;-77.43
998;-23.005922;-46.833298;765.8;218.29;-107.5;-77.07
999;-23.005906;-46.833351;765.3;212.63;-101.0;-76.72
1000;-23.005879;-46.833433;764.3;203.83;-104.5;-76.17
1001;-23.005861;-46.833487;763.4;198.06;-98.5;-75.8
1002;-23.005844;-46.833543;763.4;192.06;-103.0;-75.4
1003;-23.005844;-46.833543;763.4;192.06;-103.0;-75.4
1004;-23.005758;-46.833807;763.1;163.72;-91.0;-73.32
1005;-23.00573;-46.833896;762.8;154.23;-90.0;-72.54
1006;-23.005711;-46.833961;762.4;147.36;-88.0;-71.95
1007;-23.005692;-46.834028;762.2;140.28;-82.5;-71.3
1008;-23.005667;-46.834093;761.5;133.34;-81.5;-70.64
1009;-23.005648;-46.834163;760.4;126.1;-80.5;-69.92
1010;-23.005611;-46.834267;760.0;115.09;-75.0;-68.73
1011;-23.005587;-46.834336;758.3;108.06;-73.0;-67.9
1012;-23.005563;-46.834406;757.5;100.87;-75.0;-67.01
1013;-23.00554;-46.834467;756.1;94.78;-84.5;-66.2
1014;-23.005518;-46.83453;755.7;88.4;-83.5;-65.29
1015;-23.005487;-46.834617;755.0;79.76;-79.5;-63.95
1016;-23.005472;-46.834661;755.0;75.38;-74.0;-63.21
1017;-23.005459;-46.834701;754.8;71.51;-77.5;-62.53
1018;-23.005442;-46.834742;755.3;67.39;-72.0;-61.75
1019;-23.005425;-46.834799;755.3;61.96;-71.0;-60.66
1020;-23.005415;-46.834853;755.6;56.77;-75.0;-59.52
1021;-23.005406;-46.834913;756.7;50.8;-70.0;-58.07
1022;-23.005402;-46.834973;756.5;45.36;-75.0;-56.59
1023;-23.0054;-46.835031;756.3;40.26;-74.0;-55.04
1024;-23.005394;-46.835108;755.9;34.08;-65.5;-52.87
1025;-23.005383;-46.835154;756.1;30.73;-64.5;-51.52
1026;-23.005371;-46.835205;756.5;27.42;-62.5;-50.04
1027;-23.005359;-46.835251;757.0;25.02;-59.0;-48.84
1028;-23.005342;-46.835311;756.7;23.94;-48.5;-48.27
1029;-23.005338;-46.835341;757.8;22.76;-50.5;-47.61
1030;-23.005339;-46.83535;758.2;22.28;-62.5;-47.33
1031;-23.00534;-46.835352;757.9;22.42;-63.5;-47.42
1032;-23.005343;-46.835355;758.3;21.88;-60.0;-47.1
1033;-23.005344;-46.835356;758.5;21.65;-64.5;-46.96
1034;-23.005346;-46.835357;758.6;21.43;-64.5;-46.82
1035;-23.005346;-46.835357;758.6;21.43;-64.5;-46.82
1036;-23.005346;-46.835357;758.6;21.43;-64.5;-46.82
1037;-23.005346;-46.835357;758.6;21.43;-64.5;-46.82
1038;-23.005346;-46.835357;758.6;21.43;-64.5;-46.82
1039;-23.005346;-46.835357;758.6;21.43;-64.5;-46.82
1040;-23.005346;-46.835357;758.6;21.43;-64.5;-46.82
1041;-23.005346;-46.835357;758.6;21.43;-64.5;-46.82
1042;-23.005346;-46.835357;758.6;21.43;-64.5;-46.82
1043;-23.005346;-46.835357;758.6;21.43;-64.5;-46.82
1044;-23.005346;-46.835357;758.6;21.43;-64.5;-46.82
1045;-23.005346;-46.835357;758.6;21.43;-64.5;-46.82
1046;-23.005346;-46.835357;758.6;21.43;-64.5;-46.82
1047;-23.005346;-46.835357;758.6;21.43;-64.5;-46.82
1048;-23.005346;-46.835357;758.6;21.43;-64.5;-46.82
1049;-23.005346;-46.835357;758.6;21.43;-64.5;-46.82
1050;-23.005346;-46.835357;758.6;21.43;-64.5;-46.82
