Medida;Latitude;Longitude;Altitude;Distancia_3D_m;RSSI_DL_medido;RSSI_DL_previsto_shadowing
434;-23.004235;-46.838857;764.6;382.36;-91.0;-91.96
435;-23.004237;-46.838859;764.8;382.47;-91.0;-91.96
436;-23.004239;-46.838861;765.0;382.57;-92.0;-91.97
437;-23.00424;-46.838862;765.2;382.63;-91.0;-91.97
438;-23.004241;-46.838863;765.3;382.68;-90.0;-91.97
439;-23.004242;-46.838863;765.4;382.64;-90.0;-91.97
440;-23.004243;-46.838864;765.4;382.69;-90.0;-91.97
441;-23.004243;-46.838864;765.5;382.69;-92.0;-91.97
442;-23.004243;-46.838863;765.5;382.59;-88.0;-91.97
443;-23.004244;-46.838864;765.5;382.65;-90.0;-91.97
444;-23.004244;-46.838863;765.5;382.55;-92.0;-91.97
445;-23.004244;-46.838863;765.3;382.56;-90.0;-91.97
446;-23.004246;-46.838863;765.4;382.48;-92.0;-91.96
447;-23.004247;-46.838864;765.8;382.52;-93.5;-91.96
448;-23.004248;-46.838865;766.0;382.58;-90.0;-91.97
449;-23.00425;-46.838865;766.3;382.49;-93.5;-91.96
450;-23.004255;-46.838867;766.6;382.48;-92.0;-91.96
451;-23.004266;-46.838873;767.7;382.6;-93.5;-91.97
452;-23.004274;-46.838878;768.8;382.75;-92.0;-91.97
453;-23.004279;-46.838881;769.5;382.84;-90.0;-91.97
454;-23.004284;-46.838884;770.0;382.93;-90.0;-91.98
455;-23.004292;-46.83889;770.9;383.19;-90.0;-91.99
456;-23.004297;-46.838893;771.4;383.28;-92.0;-91.99
457;-23.0043;-46.838896;771.8;383.45;-91.0;-92.0
458;-23.004302;-46.838897;771.8;383.48;-90.0;-92.0
459;-23.004307;-46.838902;772.0;383.77;-91.0;-92.01
460;-23.004311;-46.838905;772.4;383.91;-91.0;-92.01
461;-23.004316;-46.838908;772.4;384.01;-92.0;-92.01
462;-23.004317;-46.83891;772.3;384.17;-90.0;-92.02
463;-23.004318;-46.838912;772.1;384.32;-91.0;-92.03
464;-23.004322;-46.838915;771.9;384.47;-89.0;-92.03
465;-23.004323;-46.838916;771.5;384.53;-90.0;-92.03
466;-23.004324;-46.838916;771.3;384.5;-91.0;-92.03
467;-23.004324;-46.838916;771.0;384.5;-91.0;-92.03
468;-23.004324;-46.838917;770.3;384.61;-91.0;-92.03
469;-23.004325;-46.838918;770.0;384.67;-89.0;-92.04
470;-23.004326;-46.838922;769.6;385.03;-90.0;-92.05
471;-23.004327;-46.838922;769.4;384.99;-89.0;-92.05
472;-23.004327;-46.838923;769.2;385.09;-91.0;-92.05
473;-23.004326;-46.838921;768.6;384.95;-91.0;-92.05
474;-23.004327;-46.83892;768.2;384.82;-92.0;-92.04
475;-23.004328;-46.838923;767.5;385.09;-92.0;-92.05
476;-23.004328;-46.838922;767.1;385.0;-93.5;-92.05
477;-23.004329;-46.838923;766.6;385.07;-90.0;-92.05
478;-23.00433;-46.838925;766.3;385.23;-92.0;-92.06
479;-23.004331;-46.838926;766.1;385.3;-91.0;-92.06
480;-23.004331;-46.838927;765.9;385.4;-92.0;-92.06
481;-23.004331;-46.838927;765.5;385.41;-91.0;-92.06
482;-23.004332;-46.838928;765.3;385.48;-92.0;-92.06
483;-23.004331;-46.838927;765.6;385.41;-89.0;-92.06
484;-23.004327;-46.838932;765.8;386.03;-89.0;-92.08
485;-23.00432;-46.838944;766.3;387.44;-90.0;-92.13
486;-23.004308;-46.838965;766.2;389.91;-88.0;-92.21
487;-23.004272;-46.839011;764.9;395.71;-90.0;-92.41
488;-23.004239;-46.839046;763.8;400.35;-89.0;-92.56
489;-23.004212;-46.839094;763.1;406.01;-90.0;-92.74
490;-23.004185;-46.839157;762.2;413.12;-93.5;-92.97
491;-23.00414;-46.839264;761.4;425.15;-88.0;-93.34
492;-23.00411;-46.839344;761.0;433.99;-90.0;-93.61
493;-23.00408;-46.839423;760.5;442.75;-92.0;-93.87
494;-23.004051;-46.839509;760.4;452.12;-93.5;-94.14
495;-23.004021;-46.839591;760.2;461.15;-93.5;-94.4
496;-23.003986;-46.839653;760.3;468.45;-95.5;-94.6
497;-23.00395;-46.839703;760.6;474.64;-98.5;-94.78
499;-23.003918;-46.839751;760.1;480.51;-103.5;-94.94
500;-23.003911;-46.839772;760.1;482.79;-100.5;-95.0
501;-23.003909;-46.83978;760.2;483.64;-101.0;-95.02
502;-23.003906;-46.839784;760.6;484.12;-96.5;-95.03
503;-23.003906;-46.839789;761.0;484.59;-106.5;-95.05
504;-23.003906;-46.839793;761.7;484.95;-95.5;-95.06
505;-23.003906;-46.839795;762.1;485.13;-103.0;-95.06
506;-23.003906;-46.839798;762.3;485.41;-96.5;-95.07
507;-23.003905;-46.839798;762.1;485.46;-96.5;-95.07
508;-23.003905;-46.839798;761.9;485.46;-100.5;-95.07
509;-23.003904;-46.839799;761.6;485.61;-95.5;-95.07
510;-23.003904;-46.839798;761.4;485.52;-96.5;-95.07
511;-23.003903;-46.839797;761.2;485.47;-104.5;-95.07
512;-23.003902;-46.839795;761.0;485.32;-96.5;-95.07
513;-23.003901;-46.839795;760.9;485.37;-100.5;-95.07
514;-23.0039;-46.839795;760.8;485.41;-102.5;-95.07
515;-23.003899;-46.839795;760.7;485.45;-105.5;-95.07
516;-23.0039;-46.839797;760.4;485.61;-96.5;-95.07
517;-23.003901;-46.839798;760.3;485.67;-97.5;-95.07
518;-23.003903;-46.839802;759.8;485.99;-100.5;-95.08
519;-23.003905;-46.839806;759.7;486.29;-96.5;-95.09
520;-23.003905;-46.839806;759.7;486.29;-96.5;-95.09
521;-23.00391;-46.83983;757.5;488.47;-96.5;-95.15
522;-23.003911;-46.839831;757.7;488.52;-96.5;-95.15
523;-23.003912;-46.839823;759.1;487.66;-96.5;-95.13
524;-23.003913;-46.839815;760.0;486.83;-96.5;-95.11
525;-23.003914;-46.839808;761.8;486.07;-96.5;-95.09
526;-23.003914;-46.839801;762.8;485.37;-95.5;-95.07
527;-23.003914;-46.839795;763.7;484.77;-96.5;-95.05
528;-23.003913;-46.839789;764.4;484.22;-96.5;-95.04
529;-23.003912;-46.839783;764.9;483.68;-96.5;-95.02
530;-23.003909;-46.839774;765.4;482.93;-97.5;-95.0
531;-23.003907;-46.839767;765.7;482.33;-96.5;-94.98
532;-23.003905;-46.839764;765.7;482.13;-104.0;-94.98
533;-23.003903;-46.839761;765.3;481.93;-102.0;-94.97
534;-23.003902;-46.839763;764.6;482.17;-105.0;-94.98
535;-23.0039;-46.839768;762.9;482.77;-104.5;-95.0
536;-23.0039;-46.839772;762.4;483.17;-103.5;-95.01
537;-23.003901;-46.839771;762.9;483.02;-102.0;-95.0
538;-23.003902;-46.839772;763.3;483.06;-102.5;-95.0
539;-23.003904;-46.839775;763.7;483.26;-97.5;-95.01
540;-23.003905;-46.839775;763.8;483.22;-96.5;-95.01
541;-23.003907;-46.839773;764.1;482.94;-100.5;-95.0
542;-23.003908;-46.839774;764.0;483.0;-102.0;-95.0
543;-23.003909;-46.839773;763.9;482.86;-102.5;-95.0
544;-23.003911;-46.839774;763.7;482.89;-97.5;-95.0
545;-23.003911;-46.839773;763.6;482.79;-102.5;-95.0
546;-23.003911;-46.83977;763.3;482.51;-101.5;-94.99
547;-23.003912;-46.839769;763.1;482.38;-101.0;-94.99
548;-23.003912;-46.839767;762.9;482.2;-96.5;-94.98
549;-23.003913;-46.839765;762.0;481.99;-95.5;-94.98
550;-23.003913;-46.839764;761.4;481.91;-103.5;-94.97
551;-23.003914;-46.839762;760.9;481.7;-105.0;-94.97
552;-23.003915;-46.839761;760.4;481.58;-102.5;-94.96
553;-23.003917;-46.839759;759.9;481.32;-96.5;-94.96
554;-23.003918;-46.839757;759.7;481.1;-103.5;-94.95
555;-23.003919;-46.839757;759.6;481.06;-103.0;-94.95
556;-23.003919;-46.839755;759.3;480.88;-96.5;-94.95
557;-23.003921;-46.839754;759.1;480.71;-96.5;-94.94
558;-23.003923;-46.839754;758.9;480.64;-95.5;-94.94
559;-23.003924;-46.839754;758.7;480.61;-106.5;-94.94
560;-23.003926;-46.839755;758.9;480.61;-95.5;-94.94
561;-23.003928;-46.839756;759.1;480.62;-106.0;-94.94
562;-23.00393;-46.839759;759.3;480.83;-96.5;-94.94
563;-23.003933;-46.839762;759.6;480.98;-96.5;-94.95
564;-23.003934;-46.839763;759.8;481.03;-107.5;-94.95
565;-23.003935;-46.839764;759.9;481.09;-102.5;-94.95
566;-23.003935;-46.839765;759.9;481.18;-102.5;-94.95
567;-23.003934;-46.839767;759.6;481.42;-96.5;-94.96
568;-23.003933;-46.839767;759.4;481.47;-96.5;-94.96
569;-23.003932;-46.839767;759.1;481.52;-96.5;-94.96
570;-23.00393;-46.839767;759.1;481.6;-96.5;-94.96
571;-23.003928;-46.839766;758.7;481.59;-95.5;-94.96
572;-23.003927;-46.839794;758.4;484.32;-93.5;-95.04
573;-23.003927;-46.839838;758.8;488.52;-96.5;-95.15
574;-23.003912;-46.8399;758.8;495.05;-96.5;-95.32
575;-23.003887;-46.839972;758.9;502.92;-103.0;-95.53
576;-23.003862;-46.840042;758.9;510.6;-97.5;-95.73
577;-23.00383;-46.840106;758.1;518.0;-95.5;-95.91
578;-23.003806;-46.840154;758.0;523.54;-95.5;-96.05
579;-23.003782;-46.840207;757.6;529.57;-96.5;-96.2
580;-23.003767;-46.840249;758.2;534.15;-97.5;-96.31
581;-23.003751;-46.840291;758.5;538.79;-102.5;-96.43
582;-23.003741;-46.84031;758.9;540.99;-96.5;-96.48
583;-23.003734;-46.84033;759.2;543.17;-106.5;-96.53
584;-23.003728;-46.840348;759.3;545.13;-109.0;-96.58
585;-23.003721;-46.840388;758.5;549.25;-107.5;-96.68
586;-23.0037;-46.840475;757.5;558.44;-104.5;-96.89
587;-23.003674;-46.840521;757.7;563.85;-107.5;-97.02
588;-23.003674;-46.840521;757.7;563.85;-107.5;-97.02
589;-23.003622;-46.840643;757.2;577.59;-119.5;-97.33
590;-23.003622;-46.840643;757.2;577.59;-119.5;-97.33
591;-23.003622;-46.840643;757.2;577.59;-119.5;-97.33
592;-23.003622;-46.840643;757.2;577.59;-119.5;-97.33
593;-23.003622;-46.840643;757.2;577.59;-119.5;-97.33
594;-23.003622;-46.840643;757.2;577.59;-119.5;-97.33
595;-23.003622;-46.840643;757.2;577.59;-119.5;-97.33
596;-23.003622;-46.840643;757.2;577.59;-119.5;-97.33
597;-23.003622;-46.840643;757.2;577.59;-119.5;-97.33
598;-23.003622;-46.840643;757.2;577.59;-119.5;-97.33
599;-23.003623;-46.840673;765.2;580.22;-116.5;-97.39
600;-23.003623;-46.840673;765.2;580.22;-116.5;-97.39
601;-23.003619;-46.840669;763.7;580.02;-116.5;-97.39
602;-23.003619;-46.840669;763.7;580.02;-116.5;-97.39
603;-23.003624;-46.840663;763.5;579.26;-105.0;-97.37
604;-23.003636;-46.840624;763.5;575.05;-108.5;-97.28
605;-23.00364;-46.84061;763.8;573.55;-108.0;-97.24
606;-23.00364;-46.840602;763.2;572.8;-109.0;-97.22
607;-23.003639;-46.840599;763.3;572.55;-114.5;-97.22
608;-23.003641;-46.840596;764.4;572.16;-108.0;-97.21
611;-23.003637;-46.840596;766.1;572.29;-113.0;-97.21
612;-23.003635;-46.840598;766.8;572.55;-117.5;-97.22
613;-23.003635;-46.840598;766.8;572.55;-117.5;-97.22
614;-23.003627;-46.840598;768.8;572.84;-111.5;-97.23
615;-23.003626;-46.840599;769.2;572.97;-112.5;-97.23
616;-23.003624;-46.840599;769.5;573.04;-107.5;-97.23
617;-23.003624;-46.840598;769.5;572.95;-110.0;-97.23
618;-23.003622;-46.840596;769.6;572.84;-109.5;-97.23
619;-23.003621;-46.840596;769.9;572.87;-118.0;-97.23
620;-23.003621;-46.840597;770.1;572.97;-112.0;-97.23
621;-23.00362;-46.840597;770.1;573.01;-117.0;-97.23
622;-23.003619;-46.840597;770.3;573.04;-117.5;-97.23
623;-23.003619;-46.840599;770.6;573.23;-117.5;-97.23
624;-23.003617;-46.8406;770.5;573.41;-114.5;-97.24
625;-23.003617;-46.8406;770.5;573.41;-114.5;-97.24
626;-23.003618;-46.840603;771.3;573.65;-115.0;-97.24
627;-23.003619;-46.840605;771.6;573.8;-115.5;-97.25
628;-23.003618;-46.840605;771.9;573.84;-112.0;-97.25
629;-23.003619;-46.840606;772.1;573.89;-120.0;-97.25
630;-23.003619;-46.840606;772.2;573.89;-116.0;-97.25
631;-23.003619;-46.840605;772.1;573.79;-119.5;-97.25
632;-23.003619;-46.840605;772.0;573.8;-117.5;-97.25
633;-23.003619;-46.840605;772.0;573.8;-117.5;-97.25
634;-23.003622;-46.840609;771.0;574.07;-117.5;-97.25
635;-23.003623;-46.840609;770.7;574.03;-120.0;-97.25
636;-23.003623;-46.840609;770.7;574.03;-120.0;-97.25
637;-23.00363;-46.840616;770.3;574.42;-115.5;-97.26
638;-23.00363;-46.840616;770.3;574.42;-115.5;-97.26
639;-23.003636;-46.840625;770.6;575.05;-117.5;-97.28
640;-23.003637;-46.840627;770.7;575.2;-118.0;-97.28
641;-23.003639;-46.84063;770.8;575.41;-118.5;-97.28
643;-23.00364;-46.840632;771.0;575.56;-114.0;-97.29
644;-23.00364;-46.840634;771.1;575.75;-116.0;-97.29
645;-23.003641;-46.840636;771.0;575.9;-111.0;-97.29
646;-23.003642;-46.840638;771.0;576.05;-114.0;-97.3
647;-23.003642;-46.840638;771.1;576.05;-115.5;-97.3
648;-23.003642;-46.840639;771.2;576.15;-109.5;-97.3
649;-23.003642;-46.840639;771.2;576.15;-109.5;-97.3
650;-23.00364;-46.840643;772.6;576.6;-114.0;-97.31
651;-23.00364;-46.840643;772.6;576.6;-114.0;-97.31
652;-23.00364;-46.840643;772.6;576.6;-114.0;-97.31
653;-23.00364;-46.840643;772.6;576.6;-114.0;-97.31
654;-23.00364;-46.840643;772.6;576.6;-114.0;-97.31
655;-23.00364;-46.840643;772.6;576.6;-114.0;-97.31
656;-23.003633;-46.840644;773.5;576.97;-122.0;-97.32
657;-23.003633;-46.840644;773.5;576.97;-122.0;-97.32
658;-23.003635;-46.840646;773.9;577.08;-115.0;-97.32
659;-23.003635;-46.840646;774.0;577.08;-118.5;-97.32
660;-23.003635;-46.840646;774.0;577.08;-118.5;-97.32
661;-23.003635;-46.840646;774.0;577.08;-118.5;-97.32
662;-23.003637;-46.840657;777.0;578.05;-116.0;-97.34
663;-23.003637;-46.840662;777.3;578.53;-120.0;-97.35
664;-23.003637;-46.840663;778.1;578.63;-120.0;-97.36
665;-23.003637;-46.840663;778.1;578.63;-120.0;-97.36
666;-23.003635;-46.840663;778.3;578.71;-115.5;-97.36
667;-23.003635;-46.840663;778.2;578.71;-116.0;-97.36
668;-23.003636;-46.840663;778.3;578.67;-120.0;-97.36
669;-23.003636;-46.840663;778.3;578.67;-120.0;-97.36
670;-23.003636;-46.840661;778.5;578.48;-117.0;-97.35
671;-23.003636;-46.840661;778.5;578.48;-117.0;-97.35
672;-23.003636;-46.840661;778.5;578.48;-117.0;-97.35
673;-23.003636;-46.840661;778.5;578.48;-117.0;-97.35
674;-23.003647;-46.84065;778.4;577.0;-110.0;-97.32
675;-23.003646;-46.840654;777.9;577.42;-106.5;-97.33
676;-23.003645;-46.840653;777.1;577.36;-105.5;-97.33
677;-23.003646;-46.84065;776.2;577.03;-107.0;-97.32
678;-23.003646;-46.840649;775.7;576.93;-109.5;-97.32
679;-23.003646;-46.840648;775.2;576.84;-105.0;-97.32
680;-23.003646;-46.840646;775.0;576.65;-105.0;-97.31
681;-23.003645;-46.840645;774.6;576.59;-111.0;-97.31
682;-23.003644;-46.840644;773.9;576.53;-107.5;-97.31
683;-23.003643;-46.840643;773.6;576.48;-106.0;-97.31
684;-23.003643;-46.840642;773.3;576.38;-109.0;-97.31
685;-23.003643;-46.840641;773.2;576.29;-107.5;-97.3
686;-23.003643;-46.84064;773.0;576.19;-105.0;-97.3
687;-23.003642;-46.840637;772.3;575.95;-105.0;-97.3
688;-23.003641;-46.840634;771.7;575.7;-107.5;-97.29
689;-23.00364;-46.840631;771.2;575.46;-108.5;-97.28
690;-23.003639;-46.840628;770.7;575.21;-110.0;-97.28
691;-23.003639;-46.840628;770.7;575.21;-110.0;-97.28
692;-23.003632;-46.840627;767.7;575.43;-110.0;-97.28
693;-23.003628;-46.840653;766.4;578.09;-113.0;-97.34
694;-23.003625;-46.840697;765.5;582.44;-108.5;-97.44
695;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
696;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
697;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
698;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
699;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
700;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
701;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
702;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
703;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
704;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
705;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
706;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
707;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
708;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
709;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
710;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
711;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
712;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
713;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
714;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
715;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
716;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
717;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
718;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
719;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
720;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
721;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
722;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
723;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
724;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
725;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
726;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
727;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
728;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
729;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
730;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
731;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
732;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
733;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
734;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
735;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
736;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
737;-23.00362;-46.840754;764.3;588.12;-106.5;-97.57
